,zeit,sensorid,messwert
0,00:00:00.500,109,0.00170135
1,00:00:00.110,110,0.0019989
2,00:00:00.160,112,-0.000526428
3,00:00:00.250,115,100.5
4,00:00:00.360,132,179.0
5,00:00:00.510,107,0.0419922
6,00:00:00.560,114,358.0
7,00:00:00.600,113,270.0
8,00:00:00.960,128,-0.984375
9,00:00:00.101,129,-0.00191498
10,00:00:00.111,117,-0.9957
11,00:00:00.115,145,-0.0412
12,00:00:00.119,118,-0.0106
13,00:00:00.121,119,-0.0012
14,00:00:00.123,120,-0.0005
15,00:00:00.126,121,-0.001
16,00:00:00.142,130,0.000743866
17,00:00:00.147,131,0.00104523
18,00:00:00.151,126,-0.0549316
19,00:00:00.157,95,0.1663
20,00:00:00.159,96,0.9811
21,00:00:00.162,97,0.0039
22,00:00:00.164,98,0.0072
23,00:00:00.167,99,0.0109
24,00:00:00.169,100,351.403
25,00:00:00.171,101,359.911
26,00:00:00.173,102,128.737
27,00:00:00.194,133,3.46875
28,00:00:00.215,117,-1.0663
29,00:00:00.245,108,-0.953125
30,00:00:00.255,145,-0.0355
31,00:00:00.258,118,-0.0186
32,00:00:00.260,119,-0.0003
33,00:00:00.262,120,0.0007
34,00:00:00.264,121,-0.001
35,00:00:00.287,95,-0.769
36,00:00:00.289,96,0.1604
37,00:00:00.292,97,0.0528
38,00:00:00.294,98,0.0127
39,00:00:00.296,99,-0.002
40,00:00:00.298,100,348.367
41,00:00:00.301,101,356.853
42,00:00:00.304,102,128.806
43,00:00:00.309,111,0.000358582
44,00:00:00.338,117,-1.1001
45,00:00:00.349,112,-0.00113678
46,00:00:00.366,115,101.0
47,00:00:00.371,107,0.0410156
48,00:00:00.381,127,0.00921631
49,00:00:00.418,132,179.0
50,00:00:00.423,134,266.0
51,00:00:00.432,128,-0.992188
52,00:00:00.437,95,-0.1093
53,00:00:00.441,96,1.9364
54,00:00:00.443,97,-0.0807
55,00:00:00.446,98,0.0319
56,00:00:00.448,99,0.006
57,00:00:00.450,100,347.182
58,00:00:00.453,101,357.321
59,00:00:00.455,102,129.213
60,00:00:00.461,129,-0.0134888
61,00:00:00.465,130,0.0013504
62,00:00:00.470,131,0.0117188
63,00:00:00.475,126,-0.0644531
64,00:00:00.488,109,0.00145721
65,00:00:00.493,110,-0.00195312
66,00:00:00.496,145,-0.0381
67,00:00:00.499,118,0.0088
68,00:00:00.502,119,-0.0061
69,00:00:00.505,120,-0.0051
70,00:00:00.507,121,0.0017
71,00:00:00.514,133,3.46875
72,00:00:00.524,127,0.0610352
73,00:00:00.528,117,-0.9103
74,00:00:00.546,108,-0.949219
75,00:00:00.551,111,0.000358582
76,00:00:00.560,114,358.0
77,00:00:00.574,128,-0.984375
78,00:00:00.577,95,0.2795
79,00:00:00.580,96,0.4508
80,00:00:00.583,97,0.0076
81,00:00:00.585,98,0.0008
82,00:00:00.587,99,0.0002
83,00:00:00.590,100,347.375
84,00:00:00.592,101,357.278
85,00:00:00.594,102,129.189
86,00:00:00.600,113,270.0
87,00:00:00.615,112,8.39233e-05
88,00:00:00.620,115,102.0
89,00:00:00.624,129,0.00662231
90,00:00:00.629,130,0.00318909
91,00:00:00.631,117,-0.9683
92,00:00:00.644,107,0.0422363
93,00:00:00.650,109,0.000243187
94,00:00:00.655,110,0.00230408
95,00:00:00.670,131,0.00318909
96,00:00:00.674,126,-0.0664062
97,00:00:00.679,132,179.0
98,00:00:00.683,134,266.0
99,00:00:00.690,145,-0.0362
100,00:00:00.693,118,-0.0284
101,00:00:00.696,119,0.0003
102,00:00:00.698,120,0.0065
103,00:00:00.700,121,0.0017
104,00:00:00.728,127,0.0142822
105,00:00:00.736,117,-0.991
106,00:00:00.770,95,-0.8281
107,00:00:00.772,96,0.8242
108,00:00:00.774,97,0.0265
109,00:00:00.777,98,0.0087
110,00:00:00.779,99,0.0014
111,00:00:00.781,100,344.547
112,00:00:00.786,133,3.60938
113,00:00:00.791,128,-0.925781
114,00:00:00.795,129,-0.0113525
115,00:00:00.800,130,0.00257874
116,00:00:00.804,101,355.258
117,00:00:00.806,102,129.497
118,00:00:00.813,108,-0.953125
119,00:00:00.818,111,-0.000556946
120,00:00:00.827,114,358.0
121,00:00:00.833,131,0.00592041
122,00:00:00.841,126,-0.0617676
123,00:00:00.844,145,-0.0499
124,00:00:00.846,118,-0.0174
125,00:00:00.849,119,0.0006
126,00:00:00.851,120,-0.0002
127,00:00:00.854,121,-0.0001
128,00:00:00.885,112,-0.000831604
129,00:00:00.889,115,102.5
130,00:00:00.896,107,-0.484375
131,00:00:00.908,95,-0.3512
132,00:00:00.911,96,0.7423
133,00:00:00.914,97,0.003
134,00:00:00.916,98,-0.0258
135,00:00:00.919,99,0.0112
136,00:00:00.921,100,343.128
137,00:00:00.923,101,354.341
138,00:00:00.925,102,129.339
139,00:00:00.939,109,0.000972748
140,00:00:00.979,117,-0.9901
141,00:00:00.982,145,-0.1481
142,00:00:00.984,118,-0.0051
143,00:00:00.987,119,0.0003
144,00:00:00.989,120,0.0022
145,00:00:00.991,121,-0.001
146,00:00:00.998,127,-0.0050354
147,00:00:01.700,132,179.0
148,00:00:01.130,110,-0.00104523
149,00:00:01.180,113,270.0
150,00:00:01.330,134,266.0
151,00:00:01.470,108,-0.980469
152,00:00:01.520,95,0.5133
153,00:00:01.540,96,1.2609
154,00:00:01.560,97,-0.0117
155,00:00:01.590,98,-0.0041
156,00:00:01.610,99,0.0005
157,00:00:01.630,100,345.811
158,00:00:01.650,101,355.922
159,00:00:01.670,102,130.187
160,00:00:01.720,111,0.00279236
161,00:00:01.820,114,1.96875
162,00:00:01.860,128,-0.929688
163,00:00:01.950,129,0.00112915
164,00:00:01.101,130,-0.00169373
165,00:00:01.106,131,0.00043869
166,00:00:01.109,117,-0.9617
167,00:00:01.115,112,0.00402832
168,00:00:01.119,115,95.0
169,00:00:01.125,107,-0.683594
170,00:00:01.130,109,0.045166
171,00:00:01.137,126,-0.0644531
172,00:00:01.141,133,3.65625
173,00:00:01.156,95,-0.3763
174,00:00:01.159,96,0.9967
175,00:00:01.161,97,-0.0025
176,00:00:01.163,98,0.0011
177,00:00:01.166,99,-0.0029
178,00:00:01.168,100,347.809
179,00:00:01.171,101,357.352
180,00:00:01.174,102,130.909
181,00:00:01.177,145,-0.7205
182,00:00:01.179,118,-0.0272
183,00:00:01.181,119,-0.0049
184,00:00:01.183,120,-0.0002
185,00:00:01.185,121,0.0027
186,00:00:01.192,128,-0.976562
187,00:00:01.226,108,-0.957031
188,00:00:01.255,129,0.00448608
189,00:00:01.260,130,-0.00442505
190,00:00:01.265,131,-0.000473022
191,00:00:01.269,127,0.0610352
192,00:00:01.278,132,179.0
193,00:00:01.283,117,-1.0115
194,00:00:01.293,110,-0.00378418
195,00:00:01.298,113,272.0
196,00:00:01.309,134,266.0
197,00:00:01.316,95,-0.0897
198,00:00:01.318,96,0.9772
199,00:00:01.320,97,0.0048
200,00:00:01.323,98,-0.0026
201,00:00:01.326,99,-0.0014
202,00:00:01.328,100,348.476
203,00:00:01.330,101,358.004
204,00:00:01.332,102,131.146
205,00:00:01.335,145,0.312
206,00:00:01.342,118,-0.0142
207,00:00:01.345,119,-0.0021
208,00:00:01.347,120,-0.007
209,00:00:01.349,121,0.003
210,00:00:01.356,112,-0.00174713
211,00:00:01.392,115,91.0
212,00:00:01.409,126,-0.0727539
213,00:00:01.421,95,-0.1469
214,00:00:01.423,96,0.9901
215,00:00:01.426,97,0.0008
216,00:00:01.428,98,0.0011
217,00:00:01.430,99,0.0014
218,00:00:01.432,100,348.757
219,00:00:01.435,101,357.925
220,00:00:01.437,102,131.103
221,00:00:01.443,107,0.0854492
222,00:00:01.449,109,0.0383301
223,00:00:01.455,133,3.60938
224,00:00:01.459,128,-0.984375
225,00:00:01.463,129,0.000827789
226,00:00:01.473,117,-0.9923
227,00:00:01.493,111,0.00127411
228,00:00:01.503,130,-0.00564575
229,00:00:01.507,131,-0.00778198
230,00:00:01.512,127,0.00485229
231,00:00:01.521,132,178.0
232,00:00:01.524,95,-0.0975
233,00:00:01.527,96,0.9875
234,00:00:01.529,97,0.0008
235,00:00:01.532,98,-0.0001
236,00:00:01.534,99,0.0011
237,00:00:01.536,100,348.999
238,00:00:01.538,101,357.883
239,00:00:01.541,102,131.065
240,00:00:01.543,145,0.1894
241,00:00:01.548,114,358.0
242,00:00:01.555,118,0.0007
243,00:00:01.558,119,0.0021
244,00:00:01.560,120,-0.0015
245,00:00:01.563,121,-0.0025
246,00:00:01.570,108,-0.929688
247,00:00:01.576,110,0.00473022
248,00:00:01.581,113,272.0
249,00:00:01.585,117,-0.9952
250,00:00:01.628,112,-0.00326538
251,00:00:01.633,115,95.0
252,00:00:01.638,107,0.65625
253,00:00:01.643,109,-0.000720978
254,00:00:01.648,111,-0.00238037
255,00:00:01.690,145,-0.0347
256,00:00:01.692,118,-0.0352
257,00:00:01.695,119,0.0015
258,00:00:01.698,120,-0.0024
259,00:00:01.700,121,0.0027
260,00:00:01.736,108,-0.949219
261,00:00:01.741,110,0.000480652
262,00:00:01.743,95,-0.0678
263,00:00:01.746,96,0.9897
264,00:00:01.748,97,0.0008
265,00:00:01.750,98,-0.0004
266,00:00:01.753,99,-0.0004
267,00:00:01.755,100,349.408
268,00:00:01.757,101,357.77
269,00:00:01.760,102,130.998
270,00:00:01.763,117,-0.994
271,00:00:01.768,126,-0.0407715
272,00:00:01.772,134,266.0
273,00:00:01.787,113,272.0
274,00:00:01.805,128,-1.00781
275,00:00:01.809,129,0.0181885
276,00:00:01.814,130,-0.00108337
277,00:00:01.823,114,356.0
278,00:00:01.843,131,0.00531006
279,00:00:01.847,127,0.0512695
280,00:00:01.857,132,179.0
281,00:00:01.862,133,3.64062
282,00:00:01.875,112,0.000389099
283,00:00:01.885,115,92.5
284,00:00:01.891,107,0.0864258
285,00:00:01.896,109,0.000243187
286,00:00:01.900,145,-0.0299
287,00:00:01.902,118,-0.0265
288,00:00:01.904,119,-0.0006
289,00:00:01.907,120,-0.0042
290,00:00:01.909,121,-0.0004
291,00:00:01.913,95,-0.1184
292,00:00:01.915,96,0.9887
293,00:00:01.917,97,0.0005
294,00:00:01.920,98,0.0005
295,00:00:01.922,99,-0.0008
296,00:00:01.924,100,349.841
297,00:00:01.927,101,357.686
298,00:00:01.930,102,130.979
299,00:00:01.936,111,0.00188446
300,00:00:01.957,117,-0.9113
301,00:00:02.250,108,-0.953125
302,00:00:02.300,110,-0.00104523
303,00:00:02.350,113,272.0
304,00:00:02.590,128,-0.925781
305,00:00:02.640,129,0.00143433
306,00:00:02.690,130,-0.00382996
307,00:00:02.740,145,-0.0232
308,00:00:02.770,118,-0.0352
309,00:00:02.790,119,-0.0024
310,00:00:02.810,120,0.005
311,00:00:02.840,121,-0.0001
312,00:00:02.910,114,356.0
313,00:00:02.112,131,-0.00230408
314,00:00:02.116,127,0.00267029
315,00:00:02.126,132,179.0
316,00:00:02.130,133,3.65625
317,00:00:02.135,126,-0.0561523
318,00:00:02.139,134,266.0
319,00:00:02.147,95,-0.1216
320,00:00:02.150,96,0.9892
321,00:00:02.152,97,-0.001
322,00:00:02.155,98,-0.0011
323,00:00:02.157,99,0.0008
324,00:00:02.160,100,350.1
325,00:00:02.167,101,357.609
326,00:00:02.169,102,130.996
327,00:00:02.172,117,-1.0486
328,00:00:02.180,145,-0.0509
329,00:00:02.182,118,0.0446
330,00:00:02.185,119,-0.0183
