,zeit,sensorid,messwert
0,00:00:00,134,264.0
1,00:00:00.310,117,-1.0273
2,00:00:00.340,145,-0.0352
3,00:00:00.370,118,-0.0277
4,00:00:00.400,119,0.0009
5,00:00:00.430,120,0.006
6,00:00:00.450,121,0.0
7,00:00:00.530,129,-0.00939941
8,00:00:00.570,127,0.041748
9,00:00:00.620,131,0.0114746
10,00:00:00.660,133,3.45312
11,00:00:00.710,108,-0.953125
12,00:00:00.810,110,-0.00144196
13,00:00:00.860,107,0.0395508
14,00:00:00.960,132,179.0
15,00:00:00.100,126,-0.0576172
16,00:00:00.138,95,-0.6962
17,00:00:00.141,96,0.8849
18,00:00:00.144,97,-0.0316
19,00:00:00.147,98,-0.031
20,00:00:00.150,99,0.0182
21,00:00:00.152,100,347.631
22,00:00:00.154,101,356.789
23,00:00:00.156,102,135.732
24,00:00:00.187,130,-0.00175476
25,00:00:00.213,114,356.0
26,00:00:00.218,109,0.00291443
27,00:00:00.223,112,-0.000797272
28,00:00:00.236,128,-0.992188
29,00:00:00.248,95,-0.1821
30,00:00:00.252,98,-0.0048
31,00:00:00.255,117,-0.9873
32,00:00:00.257,145,-0.0261
33,00:00:00.259,118,-0.0243
34,00:00:00.262,119,-0.0031
35,00:00:00.264,120,0.0005
36,00:00:00.266,121,-0.0006
37,00:00:00.274,111,0.00157928
38,00:00:00.285,134,264.0
39,00:00:00.299,129,-0.012146
40,00:00:00.304,127,0.00193787
41,00:00:00.309,96,0.8866
42,00:00:00.312,97,-0.0029
43,00:00:00.314,99,0.0093
44,00:00:00.317,100,353.922
45,00:00:00.320,101,1.2739
46,00:00:00.323,102,133.198
47,00:00:00.337,113,268.0
48,00:00:00.364,95,0.0228
49,00:00:00.367,98,-0.0332
50,00:00:00.371,117,-0.9957
51,00:00:00.377,131,-0.0025177
52,00:00:00.410,145,-0.0258
53,00:00:00.413,118,-0.0217
54,00:00:00.415,119,0.0021
55,00:00:00.418,120,-0.0008
56,00:00:00.420,121,-0.0006
57,00:00:00.427,96,0.9928
58,00:00:00.430,97,-0.0069
59,00:00:00.433,99,0.0005
60,00:00:00.435,100,353.085
61,00:00:00.437,101,0.1747
62,00:00:00.440,102,133.046
63,00:00:00.445,115,105.5
64,00:00:00.454,133,3.39062
65,00:00:00.460,108,-0.953125
66,00:00:00.479,110,0.00221252
67,00:00:00.485,107,0.0410156
68,00:00:00.489,126,-0.00172424
69,00:00:00.494,130,-0.000537872
70,00:00:00.501,117,-0.9933
71,00:00:00.512,95,-0.1278
72,00:00:00.515,98,-0.002
73,00:00:00.524,114,356.0
74,00:00:00.530,109,0.000972748
75,00:00:00.559,96,0.9948
76,00:00:00.561,97,-0.0017
77,00:00:00.564,99,0.002
78,00:00:00.566,100,353.057
79,00:00:00.569,101,359.842
80,00:00:00.571,102,133.423
81,00:00:00.574,145,-0.0258
82,00:00:00.578,128,-0.984375
83,00:00:00.583,112,-0.00018692
84,00:00:00.598,111,-0.0011673
85,00:00:00.601,118,-0.0219
86,00:00:00.604,119,0.0003
87,00:00:00.606,120,-0.0032
88,00:00:00.609,121,0.0003
89,00:00:00.616,132,179.0
90,00:00:00.625,134,262.0
91,00:00:00.630,129,0.0110474
92,00:00:00.634,127,0.0231934
93,00:00:00.655,117,-1.1377
94,00:00:00.664,131,-0.00221252
95,00:00:00.668,133,3.25
96,00:00:00.679,113,268.0
97,00:00:00.684,115,107.5
98,00:00:00.698,95,-0.1295
99,00:00:00.700,96,0.9877
100,00:00:00.703,97,0.002
101,00:00:00.705,98,0.0029
102,00:00:00.708,99,-0.0011
103,00:00:00.710,100,353.05
104,00:00:00.712,101,359.701
105,00:00:00.720,102,133.6
106,00:00:00.725,126,-0.0620117
107,00:00:00.729,130,-0.000843048
108,00:00:00.735,108,-0.953125
109,00:00:00.749,145,-0.0145
110,00:00:00.755,118,-0.008
111,00:00:00.757,119,0.0027
112,00:00:00.760,120,-0.0023
113,00:00:00.762,121,-0.0009
114,00:00:00.769,128,-0.925781
115,00:00:00.784,134,262.0
116,00:00:00.788,129,0.00860596
117,00:00:00.798,110,0.001297
118,00:00:00.803,107,0.041748
119,00:00:00.805,95,-0.1209
120,00:00:00.808,96,0.9897
121,00:00:00.811,97,-0.0029
122,00:00:00.814,98,-0.0017
123,00:00:00.816,99,0.0011
124,00:00:00.819,100,353.043
125,00:00:00.821,101,359.573
126,00:00:00.824,102,133.772
127,00:00:00.829,127,0.00775146
128,00:00:00.834,131,-0.00221252
129,00:00:00.838,132,179.0
130,00:00:00.842,117,-0.9111
131,00:00:00.869,114,356.0
132,00:00:00.874,109,0.00145721
133,00:00:00.878,112,-0.000492096
134,00:00:00.883,111,0.00218201
135,00:00:00.887,126,-0.059082
136,00:00:00.892,130,-0.000537872
137,00:00:00.897,128,-0.988281
138,00:00:00.903,133,3.26562
139,00:00:00.914,145,-0.0077
140,00:00:00.916,118,-0.0014
141,00:00:00.919,119,-0.0095
142,00:00:00.921,120,-0.0102
143,00:00:00.923,121,0.0019
144,00:00:00.927,95,-0.0675
145,00:00:00.929,96,0.9948
146,00:00:00.932,97,-0.0004
147,00:00:00.934,98,0.0026
148,00:00:00.936,99,0.0014
149,00:00:00.938,100,353.021
150,00:00:00.940,101,359.454
151,00:00:00.943,102,133.94
152,00:00:00.960,134,262.0
153,00:00:00.965,129,-0.00418091
154,00:00:00.967,117,-0.9032
