,zeit,sensorid,messwert
0,00:00:00.600,133,3.65625
1,00:00:00.420,108,-0.949219
2,00:00:00.470,111,-0.000865936
3,00:00:00.510,127,0.00994873
4,00:00:00.560,134,264.0
5,00:00:00.600,130,-0.00146484
6,00:00:00.730,95,-0.1841
7,00:00:00.750,96,0.9867
8,00:00:00.780,97,0.0014
9,00:00:00.800,98,-0.0003
10,00:00:00.830,99,-0.0003
11,00:00:00.850,100,352.512
12,00:00:00.880,101,357.189
13,00:00:00.900,102,131.404
14,00:00:00.960,109,0.00145721
15,00:00:00.101,113,272.0
16,00:00:00.113,129,-0.00860596
17,00:00:00.142,114,356.0
18,00:00:00.162,117,-0.9545
19,00:00:00.165,145,-0.0222
20,00:00:00.167,118,-0.0441
21,00:00:00.170,119,-0.0021
22,00:00:00.172,120,0.0
23,00:00:00.174,121,0.0012
24,00:00:00.191,126,-0.0612793
25,00:00:00.200,128,-0.988281
26,00:00:00.209,95,-0.1254
27,00:00:00.211,96,0.9887
28,00:00:00.213,97,0.0023
29,00:00:00.216,98,-0.0006
30,00:00:00.218,99,-0.0009
31,00:00:00.220,100,352.525
32,00:00:00.223,101,357.184
33,00:00:00.225,102,131.398
34,00:00:00.249,132,179.0
35,00:00:00.254,115,101.0
36,00:00:00.288,131,-0.00130463
37,00:00:00.292,133,3.625
38,00:00:00.307,110,0.000239372
39,00:00:00.316,117,-0.9602
40,00:00:00.321,145,-0.035
41,00:00:00.323,118,-0.019
42,00:00:00.326,119,0.0
43,00:00:00.328,120,0.0022
44,00:00:00.330,121,0.0015
45,00:00:00.346,134,264.0
46,00:00:00.351,130,0.00189209
47,00:00:00.360,129,-0.00708008
48,00:00:00.370,112,0.000679016
49,00:00:00.373,95,-0.4841
50,00:00:00.375,96,0.9299
51,00:00:00.378,97,-0.0221
52,00:00:00.380,98,-0.0248
53,00:00:00.382,99,-0.0076
54,00:00:00.384,100,352.06
55,00:00:00.386,101,356.625
56,00:00:00.388,102,131.234
57,00:00:00.396,126,-0.0654297
58,00:00:00.400,127,0.0615234
59,00:00:00.405,107,0.0393066
60,00:00:00.457,117,-0.9901
61,00:00:00.461,145,-0.0294
62,00:00:00.463,118,-0.0207
63,00:00:00.466,119,-0.0031
64,00:00:00.468,120,0.0
65,00:00:00.470,121,-0.0013
66,00:00:00.478,108,-0.949219
67,00:00:00.489,111,0.000656128
68,00:00:00.504,132,179.0
69,00:00:00.541,131,-0.00282288
70,00:00:00.544,95,0.3523
71,00:00:00.547,96,1.0625
72,00:00:00.549,97,0.0163
73,00:00:00.552,98,0.1707
74,00:00:00.554,99,-0.0085
75,00:00:00.557,100,349.126
76,00:00:00.559,101,353.482
77,00:00:00.562,102,130.061
78,00:00:00.564,145,-0.0316
79,00:00:00.567,118,-0.0087
80,00:00:00.569,119,-0.0009
81,00:00:00.571,120,-0.0012
82,00:00:00.574,121,-0.0009
83,00:00:00.585,128,-0.992188
84,00:00:00.590,109,0.0019455
85,00:00:00.595,113,270.0
86,00:00:00.603,117,-1.0157
87,00:00:00.639,134,264.0
88,00:00:00.645,130,0.00158691
89,00:00:00.655,129,-0.0125732
90,00:00:00.659,114,356.0
91,00:00:00.690,115,103.5
92,00:00:00.723,145,0.8617
93,00:00:00.725,118,-0.0024
94,00:00:00.728,119,0.0021
95,00:00:00.730,120,-0.0049
96,00:00:00.732,121,0.0052
97,00:00:00.740,110,0.000846863
98,00:00:00.749,112,-0.000541687
99,00:00:00.780,126,-0.059082
100,00:00:00.782,95,0.6436
101,00:00:00.784,96,0.8973
102,00:00:00.786,97,0.0157
103,00:00:00.789,98,0.022
104,00:00:00.791,99,-0.0012
105,00:00:00.793,100,352.458
106,00:00:00.795,101,358.108
107,00:00:00.797,102,130.78
108,00:00:00.802,127,0.00823975
109,00:00:00.807,133,3.60938
110,00:00:00.809,117,-0.9565
111,00:00:00.815,107,0.472656
112,00:00:00.823,145,-0.7336
113,00:00:00.826,118,-0.0198
114,00:00:00.828,119,0.0012
115,00:00:00.830,120,-0.0027
116,00:00:00.842,108,-0.9375
117,00:00:00.847,111,-0.00117493
118,00:00:00.852,109,-0.0016861
119,00:00:00.875,132,179.0
120,00:00:00.880,131,0.00479126
121,00:00:00.885,134,264.0
122,00:00:00.890,113,270.0
123,00:00:00.900,114,354.0
124,00:00:00.910,115,104.5
125,00:00:00.913,117,-1.0036
126,00:00:00.924,121,-0.0034
127,00:00:00.928,95,-0.1746
128,00:00:00.930,96,1.0162
129,00:00:00.932,97,0.0328
130,00:00:00.935,98,0.0333
131,00:00:00.937,99,0.0186
132,00:00:00.942,130,0.00158691
133,00:00:00.949,100,354.175
134,00:00:00.951,101,359.635
135,00:00:00.954,102,131.032
136,00:00:00.958,129,0.00964355
137,00:00:00.962,126,-0.0664062
138,00:00:00.972,128,-0.980469
139,00:00:00.988,127,0.0206299
140,00:00:00.992,133,3.57812
141,00:00:01.100,134,264.0
142,00:00:01.600,112,-0.00267029
143,00:00:01.110,107,0.695312
144,00:00:01.200,110,0.000238419
145,00:00:01.240,117,-0.9836
146,00:00:01.260,145,-0.3112
147,00:00:01.290,118,0.0107
148,00:00:01.310,119,-0.0003
149,00:00:01.330,120,-0.0009
150,00:00:01.350,121,0.0009
151,00:00:01.420,132,179.0
152,00:00:01.470,131,-0.0122681
153,00:00:01.520,109,-0.0238037
154,00:00:01.850,113,270.0
155,00:00:01.890,130,-0.00115204
156,00:00:01.980,129,0.00389099
157,00:00:01.102,126,-0.0649414
158,00:00:01.110,95,-0.131
159,00:00:01.113,96,1.0026
160,00:00:01.115,97,0.0035
161,00:00:01.117,98,0.011
162,00:00:01.120,99,0.0098
163,00:00:01.122,100,354.135
164,00:00:01.125,101,359.443
165,00:00:01.127,102,130.498
166,00:00:01.142,128,-0.980469
167,00:00:01.148,108,-0.9375
168,00:00:01.153,134,264.0
169,00:00:01.157,111,0.000350952
170,00:00:01.161,145,-0.2697
171,00:00:01.163,118,-0.0174
172,00:00:01.166,119,0.0024
173,00:00:01.168,120,-0.0033
174,00:00:01.170,121,-0.0064
175,00:00:01.192,127,0.0625
176,00:00:01.208,117,-0.9893
177,00:00:01.242,112,-0.00328064
178,00:00:01.247,133,3.57812
179,00:00:01.252,107,0.777344
180,00:00:01.259,95,-0.0772
181,00:00:01.262,96,1.0052
182,00:00:01.264,97,0.0032
183,00:00:01.267,98,-0.0006
184,00:00:01.269,99,-0.0036
185,00:00:01.271,100,354.127
186,00:00:01.273,101,359.427
187,00:00:01.276,102,130.268
188,00:00:01.286,130,-0.000242233
189,00:00:01.290,110,0.00479126
190,00:00:01.299,114,352.0
191,00:00:01.302,145,-0.2972
192,00:00:01.304,118,-0.0369
193,00:00:01.307,119,0.0046
194,00:00:01.309,120,-0.0024
195,00:00:01.311,121,0.0018
196,00:00:01.339,115,105.0
197,00:00:01.345,109,0.0495605
198,00:00:01.349,113,270.0
199,00:00:01.356,117,-0.9822
200,00:00:01.384,129,0.0224609
201,00:00:01.388,126,-0.0510254
202,00:00:01.404,108,-1.00781
203,00:00:01.409,111,0.00248718
204,00:00:01.414,132,179.0
205,00:00:01.420,95,-0.1254
206,00:00:01.422,96,0.9577
207,00:00:01.424,97,-0.0023
208,00:00:01.427,98,-0.0034
209,00:00:01.429,99,-0.0024
210,00:00:01.431,100,353.976
211,00:00:01.433,101,359.173
212,00:00:01.435,102,129.741
213,00:00:01.441,131,-0.0055542
214,00:00:01.446,134,264.0
215,00:00:01.457,117,-0.9029
216,00:00:01.459,145,-0.0248
217,00:00:01.462,118,-0.0255
218,00:00:01.464,119,0.0006
219,00:00:01.466,120,-0.0021
220,00:00:01.468,121,-0.0003
221,00:00:01.498,112,-0.00448608
222,00:00:01.504,107,-0.324219
223,00:00:01.513,110,0.00328064
224,00:00:01.523,114,356.0
225,00:00:01.536,127,-0.00747681
226,00:00:01.541,128,-0.988281
227,00:00:01.581,95,-0.2439
228,00:00:01.584,96,1.8026
229,00:00:01.586,97,-0.0084
230,00:00:01.588,98,-0.015
231,00:00:01.590,99,-0.0085
