,zeit,sensorid,messwert
0,00:00:00.400,132,179.0
1,00:00:00.460,127,0.019165
2,00:00:00.510,130,-0.00165558
3,00:00:00.550,145,0.6232
4,00:00:00.580,118,0.0251
5,00:00:00.600,119,0.0
6,00:00:00.630,120,0.0041
7,00:00:00.650,121,0.0
8,00:00:00.710,115,104.0
9,00:00:00.760,109,0.0019455
10,00:00:00.980,126,-0.0585938
11,00:00:00.108,128,-0.984375
12,00:00:00.113,133,3.54688
13,00:00:00.118,111,-0.00123596
14,00:00:00.126,117,-1.0029
15,00:00:00.135,112,0.000310898
16,00:00:00.139,113,270.0
17,00:00:00.144,110,-0.00113678
18,00:00:00.150,129,-0.00442505
19,00:00:00.170,134,262.0
20,00:00:00.175,131,-0.00872803
21,00:00:00.213,114,354.0
22,00:00:00.248,132,179.0
23,00:00:00.253,127,-0.0016861
24,00:00:00.260,107,0.660156
25,00:00:00.263,145,-0.3107
26,00:00:00.265,118,-0.0094
27,00:00:00.268,119,0.0006
28,00:00:00.270,120,-0.0002
29,00:00:00.272,121,0.0021
30,00:00:00.294,130,-0.0001297
31,00:00:00.298,117,-0.9888
32,00:00:00.308,108,-0.9375
33,00:00:00.350,128,-0.980469
34,00:00:00.355,133,3.57812
35,00:00:00.401,129,-0.00320435
36,00:00:00.406,115,104.5
37,00:00:00.416,109,-0.00312805
38,00:00:00.436,145,-0.4048
39,00:00:00.438,118,-0.0564
40,00:00:00.441,119,0.0025
41,00:00:00.443,120,0.001
42,00:00:00.445,121,0.0033
43,00:00:00.452,126,-0.0476074
44,00:00:00.457,134,262.0
45,00:00:00.466,131,0.0546875
46,00:00:00.471,112,0.000310898
47,00:00:00.490,117,-0.9827
48,00:00:00.502,132,179.0
49,00:00:00.507,127,-0.0351562
50,00:00:00.512,113,270.0
51,00:00:00.516,110,-0.00570679
52,00:00:00.522,114,352.0
53,00:00:00.527,107,0.0534668
54,00:00:00.551,130,-0.00531006
55,00:00:00.560,111,0.00334167
56,00:00:00.565,108,-0.996094
57,00:00:00.601,128,-0.992188
58,00:00:00.611,133,3.67188
59,00:00:00.632,145,-0.089
60,00:00:00.635,118,-0.033
61,00:00:00.637,119,-0.0003
62,00:00:00.640,120,0.0019
63,00:00:00.642,121,0.0006
64,00:00:00.649,129,0.102051
65,00:00:00.658,134,262.0
66,00:00:00.684,117,-0.94
67,00:00:00.694,115,108.5
68,00:00:00.700,109,0.0390625
69,00:00:00.704,131,0.00283813
70,00:00:00.719,132,179.0
71,00:00:00.725,112,-0.00364685
72,00:00:00.748,113,268.0
73,00:00:00.752,110,0.0025177
74,00:00:00.756,127,0.0561523
75,00:00:00.761,114,356.0
76,00:00:00.766,107,-0.566406
77,00:00:00.771,126,-0.00344849
78,00:00:00.809,108,-0.980469
79,00:00:00.824,128,-0.992188
80,00:00:00.829,133,3.6875
81,00:00:00.832,117,-0.9076
82,00:00:00.835,145,-0.0306
83,00:00:00.840,130,-0.0022583
84,00:00:00.843,118,-0.0222
85,00:00:00.845,119,0.0025
86,00:00:00.847,120,-0.0023
87,00:00:00.849,121,-0.0013
88,00:00:00.872,115,110.0
89,00:00:00.881,109,0.000972748
90,00:00:00.909,134,264.0
91,00:00:00.948,111,0.00393677
92,00:00:00.959,131,-0.00294495
93,00:00:00.970,132,179.0
94,00:00:00.973,117,-1.0723
95,00:00:00.976,145,-0.0309
96,00:00:00.979,118,-0.0287
97,00:00:00.984,127,0.0498047
98,00:00:00.986,119,-0.0162
99,00:00:00.989,120,0.0001
100,00:00:00.991,121,0.0024
101,00:00:00.997,129,0.0141602
102,00:00:01.600,112,6.4373e-06
103,00:00:01.110,113,268.0
104,00:00:01.160,110,0.00160217
105,00:00:01.480,114,356.0
106,00:00:01.980,107,-0.523438
107,00:00:01.105,108,-0.953125
108,00:00:01.110,145,-0.0473
109,00:00:01.112,118,-0.0321
110,00:00:01.115,119,-0.0024
111,00:00:01.117,120,0.001
112,00:00:01.120,121,0.0012
113,00:00:01.127,128,-0.984375
114,00:00:01.132,133,3.64062
115,00:00:01.156,117,-1.0007
116,00:00:01.169,130,0.00170135
117,00:00:01.173,126,-0.0559082
118,00:00:01.221,134,264.0
119,00:00:01.227,131,0.00405884
120,00:00:01.248,115,111.0
121,00:00:01.268,132,179.0
122,00:00:01.287,127,-0.0105591
123,00:00:01.292,129,-0.00259399
124,00:00:01.300,145,-0.0347
125,00:00:01.303,118,-0.0205
126,00:00:01.305,119,-0.0039
127,00:00:01.307,120,0.001
128,00:00:01.310,121,-0.0004
129,00:00:01.341,112,0.0012207
130,00:00:01.346,113,268.0
131,00:00:01.350,110,-0.00265503
132,00:00:01.355,117,-0.991
133,00:00:01.395,114,356.0
134,00:00:01.401,107,0.0412598
135,00:00:01.406,111,0.000286102
136,00:00:01.451,108,-0.953125
137,00:00:01.488,145,-0.0326
138,00:00:01.490,118,-0.0234
139,00:00:01.492,119,0.0019
140,00:00:01.495,120,0.0013
141,00:00:01.497,121,0.0
142,00:00:01.543,117,-1.055
143,00:00:01.553,115,110.5
144,00:00:01.560,109,0.0019455
145,00:00:01.565,128,-0.988281
146,00:00:01.571,133,3.65625
147,00:00:01.601,112,0.000919342
148,00:00:01.606,113,268.0
149,00:00:01.611,110,-0.00174713
150,00:00:01.644,130,0.000478745
151,00:00:01.649,114,356.0
152,00:00:01.659,107,0.0415039
153,00:00:01.662,117,-0.9553
154,00:00:01.688,145,-0.0359
155,00:00:01.691,118,-0.0523
156,00:00:01.693,119,-0.0006
157,00:00:01.695,120,-0.0029
158,00:00:01.698,121,0.0003
159,00:00:01.705,126,-0.0644531
160,00:00:01.714,134,264.0
161,00:00:01.739,131,0.00131226
162,00:00:01.749,132,179.0
163,00:00:01.768,108,-0.953125
164,00:00:01.792,127,-0.00674438
165,00:00:01.827,117,-0.9335
166,00:00:01.831,145,-0.0384
167,00:00:01.834,118,-0.0174
168,00:00:01.837,119,0.0003
169,00:00:01.839,120,-0.0011
170,00:00:01.841,121,-0.0007
171,00:00:01.848,129,0.00166321
172,00:00:01.893,111,0.000896454
173,00:00:01.941,128,-0.984375
174,00:00:01.946,133,3.6875
175,00:00:01.951,130,-0.00104523
176,00:00:01.960,145,-0.0326
177,00:00:01.963,118,-0.0241
178,00:00:01.965,119,-0.0009
179,00:00:01.968,120,-0.0005
180,00:00:01.971,121,0.0003
181,00:00:01.988,112,0.000919342
182,00:00:01.993,113,268.0
183,00:00:01.997,110,-0.00204468
184,00:00:02.200,114,356.0
185,00:00:02.700,134,266.0
186,00:00:02.150,117,-0.9873
187,00:00:02.360,107,0.0432129
188,00:00:02.830,131,0.000705719
189,00:00:02.970,132,179.0
190,00:00:02.103,115,111.0
191,00:00:02.108,109,0.00170135
192,00:00:02.120,108,-0.949219
193,00:00:02.147,127,-0.0463867
194,00:00:02.157,145,-0.0345
195,00:00:02.159,118,-0.0202
196,00:00:02.161,119,-0.0027
197,00:00:02.164,120,-0.0039
198,00:00:02.166,121,-0.0016
199,00:00:02.208,117,-0.9814
200,00:00:02.223,126,-0.0556641
201,00:00:02.265,111,0.00180817
202,00:00:02.309,117,-0.9664
203,00:00:02.346,128,-0.992188
204,00:00:02.351,133,3.65625
205,00:00:02.357,130,0.000785828
206,00:00:02.362,112,-0.000602722
207,00:00:02.367,113,268.0
208,00:00:02.371,110,-0.00113678
209,00:00:02.376,114,356.0
210,00:00:02.381,107,0.041748
211,00:00:02.383,145,-0.7114
212,00:00:02.386,118,-0.0229
213,00:00:02.388,119,-0.0024
214,00:00:02.391,120,0.0053
215,00:00:02.393,121,0.0009
216,00:00:02.399,129,-0.00836182
217,00:00:02.441,134,266.0
218,00:00:02.446,131,0.00222778
219,00:00:02.461,108,-0.953125
220,00:00:02.494,132,179.0
221,00:00:02.498,117,-0.9962
222,00:00:02.516,111,-0.000322342
223,00:00:02.543,127,-0.0043335
224,00:00:02.547,126,-0.0593262
225,00:00:02.555,145,0.2702
226,00:00:02.558,118,-0.0092
227,00:00:02.560,119,-0.0018
228,00:00:02.565,115,110.5
229,00:00:02.570,109,-0.000240326
230,00:00:02.578,120,-0.0014
231,00:00:02.580,121,0.0012
232,00:00:02.607,112,0.000919342
233,00:00:02.612,113,268.0
234,00:00:02.616,110,-0.00144196
235,00:00:02.621,114,356.0
236,00:00:02.647,128,-0.980469
237,00:00:02.659,107,0.0375977
238,00:00:02.665,108,-0.953125
239,00:00:02.690,133,3.5625
240,00:00:02.695,130,-0.000740051
241,00:00:02.698,117,-0.9787
242,00:00:02.736,145,0.3851
243,00:00:02.738,118,-0.0537
244,00:00:02.741,119,-0.0006
245,00:00:02.743,120,-0.0029
246,00:00:02.745,121,-0.0034
247,00:00:02.751,129,-0.0245361
248,00:00:02.789,134,266.0
249,00:00:02.794,131,0.00830078
250,00:00:02.808,132,179.0
251,00:00:02.813,111,-0.00062561
252,00:00:02.816,117,-0.9765
253,00:00:02.839,127,-0.017334
254,00:00:02.844,126,-0.0610352
255,00:00:02.896,112,0.000310898
256,00:00:02.929,117,-0.9886
257,00:00:02.932,145,0.2656
258,00:00:02.934,118,-0.0241
259,00:00:02.937,119,-0.0024
260,00:00:02.939,120,0.0044
261,00:00:02.942,121,0.0033
262,00:00:02.954,113,268.0
263,00:00:02.960,110,-0.00234985
264,00:00:02.965,114,356.0
265,00:00:02.970,107,0.0439453
266,00:00:02.975,115,110.5
267,00:00:02.981,109,0.00315857
268,00:00:02.987,108,-0.953125
269,00:00:02.992,128,-0.992188
270,00:00:03.600,111,-0.000322342
271,00:00:03.290,133,3.5625
272,00:00:03.340,130,-0.000740051
273,00:00:03.480,112,-0.00121307
274,00:00:03.720,117,-0.9918
275,00:00:03.760,145,-0.0289
276,00:00:03.790,118,-0.026
277,00:00:03.820,119,-0.0012
278,00:00:03.840,120,-0.0017
279,00:00:03.860,121,0.0012
280,00:00:03.920,129,-0.00198364
281,00:00:03.102,134,268.0
282,00:00:03.107,131,-0.00631714
283,00:00:03.136,132,179.0
284,00:00:03.141,127,-0.0147095
285,00:00:03.145,126,-0.00196838
286,00:00:03.165,108,-0.953125
287,00:00:03.173,117,-0.9908
288,00:00:03.188,128,-0.925781
289,00:00:03.207,145,-0.0318
290,00:00:03.210,118,-0.0178
291,00:00:03.212,119,0.0006
292,00:00:03.215,120,0.0007
293,00:00:03.217,121,0.0012
294,00:00:03.234,133,3.42188
295,00:00:03.238,130,0.000174522
296,00:00:03.243,113,268.0
297,00:00:03.248,110,-0.000526428
298,00:00:03.252,114,356.0
299,00:00:03.257,107,0.0400391
300,00:00:03.262,115,110.5
301,00:00:03.267,109,0.0019455
302,00:00:03.287,134,266.0
303,00:00:03.292,131,0.00192261
