,zeit,sensorid,messwert
0,00:00:00.200,121,0.0007
1,00:00:00.270,109,0.00315857
2,00:00:00.320,95,0.4443
3,00:00:00.350,96,1.0715
4,00:00:00.370,97,0.0324
5,00:00:00.390,98,0.0234
6,00:00:00.410,99,-0.0044
7,00:00:00.430,100,349.578
8,00:00:00.460,101,357.304
9,00:00:00.480,102,131.966
10,00:00:00.640,132,179.0
11,00:00:00.780,108,-0.964844
12,00:00:00.820,115,101.5
13,00:00:00.900,110,0.00286865
14,00:00:00.950,113,268.0
15,00:00:00.117,133,3.46875
16,00:00:00.123,126,-0.0766602
17,00:00:00.128,134,266.0
18,00:00:00.147,111,0.000189781
19,00:00:00.157,112,0.00167847
20,00:00:00.164,117,-0.993
21,00:00:00.167,145,-0.028
22,00:00:00.170,118,-0.0135
23,00:00:00.172,119,-0.0027
24,00:00:00.175,120,0.0014
25,00:00:00.177,121,0.0025
26,00:00:00.183,114,1.11719
27,00:00:00.189,107,-0.753906
28,00:00:00.206,127,0.0708008
29,00:00:00.210,128,-0.941406
30,00:00:00.215,129,-0.00756836
31,00:00:00.219,131,-0.00231934
32,00:00:00.265,109,-0.00552368
33,00:00:00.275,130,0.000274658
34,00:00:00.311,117,-0.9503
35,00:00:00.315,145,-0.6829
36,00:00:00.318,118,-0.0289
37,00:00:00.320,119,0.004
38,00:00:00.322,120,0.0017
39,00:00:00.324,121,-0.0036
40,00:00:00.336,95,0.498
41,00:00:00.339,96,1.0891
42,00:00:00.341,97,0.0
43,00:00:00.344,98,0.0008
44,00:00:00.346,99,0.0014
45,00:00:00.348,100,351.432
46,00:00:00.351,101,358.78
47,00:00:00.354,102,132.755
48,00:00:00.368,132,179.0
49,00:00:00.372,133,3.625
50,00:00:00.377,126,-0.0537109
51,00:00:00.390,111,0.00110626
52,00:00:00.415,112,-0.00167084
53,00:00:00.422,134,268.0
54,00:00:00.430,117,-0.9938
55,00:00:00.451,145,-0.7594
56,00:00:00.454,118,-0.008
57,00:00:00.457,119,-0.0012
58,00:00:00.459,120,0.0063
59,00:00:00.461,121,-0.0003
60,00:00:00.469,108,-0.96875
61,00:00:00.474,115,99.0
62,00:00:00.478,110,0.00164795
63,00:00:00.483,113,268.0
64,00:00:00.496,127,0.0566406
65,00:00:00.501,128,-0.984375
66,00:00:00.505,129,0.00823975
67,00:00:00.511,95,-0.083
68,00:00:00.514,96,0.9914
69,00:00:00.516,97,-0.0009
70,00:00:00.518,98,0.0005
71,00:00:00.520,99,-0.0016
72,00:00:00.523,100,353.269
73,00:00:00.525,101,359.547
74,00:00:00.527,102,133.144
75,00:00:00.551,131,0.0166016
76,00:00:00.555,130,-0.00094223
77,00:00:00.561,132,179.0
