,zeit,sensorid,messwert
0,00:00:00.100,97,0.0003
1,00:00:00.400,98,-0.0003
2,00:00:00.700,99,0.0006
3,00:00:00.900,100,353.719
4,00:00:00.120,101,357.659
5,00:00:00.140,102,131.531
6,00:00:00.310,114,356.0
7,00:00:00.108,130,-0.00121307
8,00:00:00.110,117,-0.9822
9,00:00:00.143,110,0.00196838
10,00:00:00.148,111,0.000598907
11,00:00:00.153,112,1.9908e-05
12,00:00:00.156,145,-0.0309
13,00:00:00.159,118,-0.0133
14,00:00:00.161,119,-0.0025
15,00:00:00.164,120,0.0015
16,00:00:00.167,121,0.0013
17,00:00:00.185,126,-0.0576172
18,00:00:00.193,113,268.0
19,00:00:00.200,95,-0.1032
20,00:00:00.203,96,0.9904
21,00:00:00.205,97,0.0
22,00:00:00.207,98,-0.0006
23,00:00:00.209,99,0.0006
24,00:00:00.212,100,353.749
25,00:00:00.215,101,357.67
26,00:00:00.217,102,131.459
27,00:00:00.219,117,-0.9933
28,00:00:00.227,115,102.0
29,00:00:00.239,127,-0.00120544
30,00:00:00.244,131,-0.00157166
31,00:00:00.248,133,3.8125
32,00:00:00.262,129,0.0162354
33,00:00:00.267,132,179.0
34,00:00:00.273,107,0.0429688
35,00:00:00.279,108,-0.953125
36,00:00:00.283,128,-0.988281
37,00:00:00.293,109,0.0019455
38,00:00:00.297,134,266.0
39,00:00:00.342,114,356.0
40,00:00:00.352,145,-0.0316
41,00:00:00.354,118,-0.0171
42,00:00:00.357,119,0.0015
43,00:00:00.359,120,0.0033
44,00:00:00.362,121,0.0004
45,00:00:00.365,95,-0.1037
46,00:00:00.367,96,0.9921
47,00:00:00.370,97,-0.0013
48,00:00:00.372,98,-0.0009
49,00:00:00.374,99,0.0006
50,00:00:00.377,100,353.784
51,00:00:00.379,101,357.657
52,00:00:00.381,102,131.43
53,00:00:00.386,130,-0.000295639
54,00:00:00.395,117,-0.9701
55,00:00:00.404,126,-0.0593262
56,00:00:00.430,110,0.000149727
57,00:00:00.449,127,0.0137939
58,00:00:00.455,131,-0.000349045
59,00:00:00.460,133,3.78125
60,00:00:00.469,129,0.00312805
61,00:00:00.474,132,179.0
62,00:00:00.488,111,-9.41753e-06
63,00:00:00.497,112,2.01464e-05
64,00:00:00.502,113,268.0
65,00:00:00.511,134,268.0
66,00:00:00.514,117,-0.9669
67,00:00:00.527,115,103.0
68,00:00:00.533,107,0.0437012
69,00:00:00.539,108,-0.953125
70,00:00:00.543,145,-0.7502
71,00:00:00.546,118,-0.0089
72,00:00:00.548,119,-0.0009
73,00:00:00.551,120,-0.007
74,00:00:00.553,121,-0.0036
