,zeit,sensorid,messwert
0,00:00:00.400,112,-0.00112915
1,00:00:00.900,113,270.0
2,00:00:00.140,126,-0.0612793
3,00:00:00.190,128,-0.988281
4,00:00:00.240,133,3.53125
5,00:00:00.310,109,-0.000961304
6,00:00:00.420,127,0.026123
7,00:00:00.670,111,0.00179291
8,00:00:00.700,95,-0.7087
9,00:00:00.720,96,-0.0412
10,00:00:00.750,97,0.0191
11,00:00:00.770,98,0.0207
12,00:00:00.800,99,0.006
13,00:00:00.820,100,347.677
14,00:00:00.850,101,357.436
15,00:00:00.870,102,134.237
16,00:00:00.900,117,-0.9054
17,00:00:00.110,145,-0.0422
18,00:00:00.113,118,-0.0106
19,00:00:00.115,119,-0.0014
20,00:00:00.118,120,-0.0017
21,00:00:00.120,121,-0.0005
22,00:00:00.127,130,-0.00130463
23,00:00:00.142,107,0.0412598
24,00:00:00.156,131,-0.00112152
25,00:00:00.161,132,179.0
26,00:00:00.170,95,-0.6752
27,00:00:00.175,114,356.0
28,00:00:00.178,96,0.9148
29,00:00:00.180,97,0.0013
30,00:00:00.183,98,0.0888
31,00:00:00.185,99,-0.0096
32,00:00:00.188,100,344.072
33,00:00:00.191,101,355.633
34,00:00:00.193,102,134.176
35,00:00:00.196,117,-0.9506
36,00:00:00.206,129,-0.00860596
37,00:00:00.210,134,266.0
38,00:00:00.220,126,-0.057373
39,00:00:00.225,128,-0.984375
40,00:00:00.230,133,3.53125
41,00:00:00.233,145,-0.0282
42,00:00:00.236,118,-0.0354
43,00:00:00.238,119,-0.0002
44,00:00:00.240,120,-0.002
45,00:00:00.243,121,-0.0005
46,00:00:00.255,127,-0.03125
47,00:00:00.263,110,-0.00177765
48,00:00:00.268,115,96.5
49,00:00:00.283,108,-0.953125
50,00:00:00.293,95,0.4108
51,00:00:00.296,96,1.1239
52,00:00:00.300,97,0.0823
53,00:00:00.302,98,0.0457
54,00:00:00.305,99,-0.0096
55,00:00:00.307,100,341.803
56,00:00:00.310,101,354.028
57,00:00:00.312,102,134.264
58,00:00:00.318,130,-0.000999451
59,00:00:00.323,131,0.00222778
60,00:00:00.327,132,179.0
61,00:00:00.355,112,-0.000518799
62,00:00:00.357,145,-0.0261
63,00:00:00.361,118,-0.0207
64,00:00:00.363,119,-0.0005
65,00:00:00.371,120,0.0002
66,00:00:00.373,121,0.0001
67,00:00:00.378,117,-0.9962
68,00:00:00.401,95,-0.1204
69,00:00:00.406,126,-0.0625
70,00:00:00.410,128,-0.980469
71,00:00:00.415,113,270.0
72,00:00:00.419,133,3.53125
73,00:00:00.426,109,-0.00552368
74,00:00:00.437,129,-0.0158691
75,00:00:00.442,134,266.0
76,00:00:00.445,96,0.8836
77,00:00:00.447,97,0.0249
78,00:00:00.450,98,-0.0022
79,00:00:00.453,99,-0.0151
80,00:00:00.456,100,342.945
81,00:00:00.458,101,354.946
82,00:00:00.461,102,134.465
83,00:00:00.471,130,-0.00343323
84,00:00:00.476,131,-0.00689697
85,00:00:00.484,117,-0.9977
86,00:00:00.487,145,-0.3358
87,00:00:00.489,118,-0.0051
88,00:00:00.492,119,0.0019
89,00:00:00.494,120,0.0005
90,00:00:00.496,121,-0.0002
91,00:00:00.543,95,-0.1216
92,00:00:00.546,96,0.9633
93,00:00:00.550,97,-0.0222
94,00:00:00.552,98,-0.0095
95,00:00:00.555,99,-0.0236
96,00:00:00.558,100,343.612
97,00:00:00.560,101,355.021
98,00:00:00.563,102,134.286
99,00:00:00.577,132,179.0
100,00:00:00.593,145,-0.647
101,00:00:00.596,118,0.018
102,00:00:00.599,119,-0.0048
103,00:00:00.601,120,-0.0023
104,00:00:00.604,121,0.0001
105,00:00:00.616,127,0.0617676
106,00:00:00.637,107,-0.703125
107,00:00:00.650,126,-0.0673828
108,00:00:00.654,128,-0.980469
109,00:00:00.659,133,3.53125
110,00:00:00.672,95,0.5849
111,00:00:00.676,96,0.3136
112,00:00:00.679,97,0.0386
113,00:00:00.681,98,0.0152
114,00:00:00.684,99,0.009
115,00:00:00.687,100,347.198
116,00:00:00.689,101,358.145
117,00:00:00.692,102,134.669
118,00:00:00.698,114,1.21875
119,00:00:00.708,110,5.36442e-05
120,00:00:00.713,115,102.0
121,00:00:00.724,111,0.00148773
122,00:00:00.734,108,-0.992188
123,00:00:00.742,117,-0.9701
124,00:00:00.746,129,-0.0186768
125,00:00:00.751,134,266.0
126,00:00:00.754,145,-0.7119
127,00:00:00.756,118,-0.0198
128,00:00:00.759,119,-0.0033
129,00:00:00.761,120,0.0057
130,00:00:00.764,121,-0.003
131,00:00:00.771,112,-0.00326538
132,00:00:00.776,113,268.0
133,00:00:00.780,130,-0.00069809
134,00:00:00.798,95,-0.1715
135,00:00:00.804,131,-0.00141907
136,00:00:00.810,132,179.0
137,00:00:00.819,127,0.0424805
138,00:00:00.828,109,-0.0422363
139,00:00:00.831,96,0.9887
140,00:00:00.834,97,-0.0011
141,00:00:00.837,98,-0.0114
142,00:00:00.840,99,0.009
143,00:00:00.842,100,349.801
144,00:00:00.844,101,0.8106
145,00:00:00.846,102,135.291
146,00:00:00.849,117,-1.0197
147,00:00:00.859,126,-0.0140381
148,00:00:00.864,128,-0.980469
149,00:00:00.868,133,3.5
150,00:00:00.871,145,0.2557
151,00:00:00.874,118,-0.0147
152,00:00:00.876,119,-0.0045
153,00:00:00.879,120,-0.0062
154,00:00:00.881,121,0.0001
155,00:00:00.919,95,-0.0794
156,00:00:00.947,129,0.0148926
157,00:00:00.980,107,0.0732422
158,00:00:00.986,114,356.0
159,00:00:00.989,145,0.3334
160,00:00:00.991,96,1.0133
161,00:00:00.994,118,-0.0284
162,00:00:00.996,97,-0.0011
163,00:00:00.999,119,-0.0042
164,00:00:01.100,98,0.0088
165,00:00:01.300,120,-0.0001
166,00:00:01.600,99,-0.0016
167,00:00:01.800,121,0.0007
168,00:00:01.110,100,350.117
169,00:00:01.130,101,0.3234
170,00:00:01.160,102,134.36
171,00:00:01.260,110,0.00157928
172,00:00:01.310,115,107.5
173,00:00:01.410,111,0.00179291
174,00:00:01.460,108,-0.949219
175,00:00:01.550,117,-1.0076
176,00:00:01.610,130,0.000522614
177,00:00:01.660,131,0.00405884
178,00:00:01.710,132,178.0
179,00:00:01.790,112,0.000396729
180,00:00:01.100,127,0.0522461
181,00:00:01.120,95,-0.1196
182,00:00:01.125,113,268.0
183,00:00:01.128,96,1.0428
184,00:00:01.131,97,0.0023
185,00:00:01.133,98,-0.0059
186,00:00:01.135,99,0.002
187,00:00:01.138,100,350.249
188,00:00:01.140,101,0.2191
189,00:00:01.143,102,133.933
190,00:00:01.149,109,0.000972748
191,00:00:01.154,134,266.0
192,00:00:01.157,117,-1.0241
193,00:00:01.161,126,-0.045166
194,00:00:01.166,128,-1.0
195,00:00:00.350,94,0.0107
196,00:00:00.480,94,0.1217
197,00:00:00.600,94,0.1423
198,00:00:00.920,94,0.4311
199,00:00:00.251,94,0.4791
200,00:00:00.420,94,0.1864
201,00:00:00.502,94,0.0899
202,00:00:00.670,94,-0.43
203,00:00:00.815,94,0.13
204,00:00:01.229,94,0.0015
205,00:00:01.171,133,3.5
206,00:00:01.181,145,0.3171
207,00:00:01.184,118,0.0019
208,00:00:01.187,119,-0.0079
209,00:00:01.190,120,-0.0114
210,00:00:01.193,121,0.0028
211,00:00:01.212,129,0.00267029
212,00:00:01.223,107,0.28125
213,00:00:01.228,114,356.0
214,00:00:01.251,130,-0.000694275
215,00:00:01.259,95,-0.1124
216,00:00:01.263,96,0.9828
217,00:00:01.266,97,0.0023
218,00:00:01.268,98,0.0042
219,00:00:01.271,99,-0.0013
220,00:00:01.274,100,350.496
221,00:00:01.276,101,359.836
222,00:00:01.279,102,132.939
223,00:00:01.285,110,-0.0011673
224,00:00:01.299,131,-0.00263977
225,00:00:01.305,132,179.0
226,00:00:01.314,127,-0.0127563
227,00:00:01.319,126,-0.106934
228,00:00:01.324,128,-1.0
229,00:00:01.337,117,-0.9854
230,00:00:01.353,133,3.53125
231,00:00:01.362,145,-0.0883
232,00:00:01.365,118,-0.0181
233,00:00:01.367,119,-0.0002
234,00:00:01.369,120,-0.0017
235,00:00:01.372,121,0.0028
236,00:00:01.384,108,-0.953125
237,00:00:01.394,134,264.0
238,00:00:01.431,95,0.184
239,00:00:01.437,112,0.000396729
240,00:00:01.442,96,1.4744
241,00:00:01.445,97,-0.0145
242,00:00:01.447,98,0.0189
243,00:00:01.450,99,-0.0056
244,00:00:01.453,100,350.829
245,00:00:01.455,101,359.481
246,00:00:01.458,102,132.119
247,00:00:01.464,113,268.0
248,00:00:01.469,109,0.00340271
249,00:00:01.474,130,-0.00191498
250,00:00:01.479,131,0.0158691
251,00:00:01.490,129,-0.0055542
252,00:00:01.504,117,-0.9385
253,00:00:01.528,115,107.5
254,00:00:01.538,111,0.000572205
255,00:00:01.550,107,0.0410156
256,00:00:01.556,145,-0.02
257,00:00:01.559,118,-0.0142
258,00:00:01.562,119,-0.0017
259,00:00:01.564,120,-0.0007
260,00:00:01.566,121,0.0004
261,00:00:01.576,126,-0.0732422
262,00:00:01.581,128,-0.984375
263,00:00:01.585,133,3.54688
264,00:00:01.594,114,356.0
265,00:00:01.602,95,-0.302
266,00:00:01.604,96,1.7095
267,00:00:01.607,97,0.0188
268,00:00:01.609,98,-0.0184
269,00:00:01.612,99,-0.0035
270,00:00:01.614,100,350.832
271,00:00:01.617,101,359.39
272,00:00:01.620,102,131.798
273,00:00:01.630,117,-0.9005
274,00:00:01.640,134,264.0
275,00:00:01.646,110,5.31673e-05
276,00:00:01.660,132,179.0
277,00:00:01.694,108,-0.949219
278,00:00:01.713,127,0.0529785
279,00:00:01.736,95,0.3938
280,00:00:01.740,96,1.0874
281,00:00:01.742,97,-0.0051
282,00:00:01.745,98,0.0045
283,00:00:01.747,99,-0.0004
284,00:00:01.749,100,354.606
285,00:00:01.751,101,2.8032
286,00:00:01.753,102,133.06
287,00:00:01.759,112,0.000396729
288,00:00:01.764,113,268.0
289,00:00:01.769,130,0.000522614
290,00:00:01.787,145,-0.0106
291,00:00:01.798,109,0.00170135
292,00:00:01.800,118,-0.0311
293,00:00:01.803,119,-0.0011
294,00:00:01.806,120,-0.002
295,00:00:01.809,121,-0.0036
296,00:00:01.816,115,109.5
297,00:00:01.821,131,0.00253296
298,00:00:01.824,117,-1.0557
299,00:00:01.864,129,-0.00616455
300,00:00:01.911,107,0.0400391
301,00:00:01.920,126,-0.0615234
302,00:00:01.927,95,-0.9246
303,00:00:01.936,117,-1.0977
304,00:00:01.940,145,-0.0362
305,00:00:01.943,118,-0.0193
306,00:00:01.946,119,-0.0002
307,00:00:01.948,120,0.0038
308,00:00:01.950,121,-0.0002
309,00:00:01.954,96,0.7216
310,00:00:01.956,97,0.0982
311,00:00:01.959,98,-0.0108
312,00:00:01.961,99,-0.0304
313,00:00:01.963,100,355.413
314,00:00:01.965,101,4.0105
315,00:00:01.968,102,134.334
316,00:00:01.972,128,-0.925781
317,00:00:01.977,133,3.48438
318,00:00:01.987,134,262.0
319,00:00:01.992,114,356.0
320,00:00:02.120,132,179.0
321,00:00:02.480,110,-0.0020752
322,00:00:02.740,117,-1.0034
323,00:00:02.780,145,-0.0253
324,00:00:02.800,118,-0.0263
325,00:00:02.830,119,-0.003
326,00:00:02.850,120,-0.0017
327,00:00:02.870,121,-0.0002
328,00:00:02.128,130,-0.00221252
329,00:00:02.132,131,0.000400543
330,00:00:02.137,129,0.00145721
331,00:00:02.142,95,-0.6928
332,00:00:02.144,96,0.8451
333,00:00:02.147,97,0.0053
334,00:00:02.150,98,0.0042
335,00:00:02.152,99,0.0136
336,00:00:02.154,100,351.625
337,00:00:02.156,101,1.1165
338,00:00:02.159,102,132.907
339,00:00:02.164,111,0.000572205
340,00:00:02.174,108,-0.953125
341,00:00:02.189,127,0.0402832
342,00:00:02.193,126,-0.0678711
343,00:00:02.195,117,-0.9896
344,00:00:02.213,145,-0.0207
345,00:00:02.215,118,-0.0222
346,00:00:02.218,119,-0.0033
347,00:00:02.221,120,-0.0011
348,00:00:02.223,121,0.001
349,00:00:02.229,112,0.000396729
350,00:00:02.234,113,268.0
351,00:00:02.239,109,0.0019455
352,00:00:02.244,115,111.0
353,00:00:02.248,128,-0.980469
354,00:00:02.253,133,3.48438
355,00:00:02.257,95,-0.2743
356,00:00:02.259,96,0.8551
357,00:00:02.261,97,0.0145
358,00:00:02.264,98,-0.0001
359,00:00:02.266,99,-0.0129
360,00:00:02.268,100,349.909
361,00:00:02.271,101,359.634
362,00:00:02.274,102,132.439
363,00:00:02.284,134,262.0
364,00:00:02.287,132,179.0
365,00:00:02.315,117,-0.9873
366,00:00:02.318,145,-0.0244
367,00:00:02.321,118,-0.0212
368,00:00:02.323,119,-0.0008
369,00:00:02.325,120,0.0005
370,00:00:02.328,121,0.0007
371,00:00:02.341,107,0.0393066
372,00:00:02.350,130,-0.000391006
373,00:00:02.357,95,-0.1406
374,00:00:02.360,96,1.034
375,00:00:02.362,97,0.0029
376,00:00:02.365,98,0.0066
377,00:00:02.367,99,-0.0035
378,00:00:02.369,100,349.949
379,00:00:02.372,101,359.419
380,00:00:02.374,102,132.583
381,00:00:02.380,114,356.0
382,00:00:02.385,110,0.000659943
383,00:00:02.389,131,0.00921631
384,00:00:02.422,111,-0.000953674
385,00:00:02.433,108,-0.949219
386,00:00:02.438,129,0.00144958
387,00:00:02.462,117,-0.9938
388,00:00:02.466,145,-0.0251
389,00:00:02.469,118,-0.0174
390,00:00:02.471,119,-0.0008
391,00:00:02.474,120,-0.0001
392,00:00:02.476,121,0.0004
393,00:00:02.490,126,-0.0615234
394,00:00:02.494,128,-0.992188
395,00:00:02.499,133,3.48438
396,00:00:02.515,95,-0.1353
397,00:00:02.518,96,0.9755
398,00:00:02.521,97,-0.0087
399,00:00:02.524,98,0.0021
400,00:00:02.527,99,-0.0001
401,00:00:02.529,100,350.285
402,00:00:02.531,101,359.186
403,00:00:02.534,102,132.907
404,00:00:02.563,112,0.00100708
405,00:00:02.568,113,268.0
406,00:00:02.574,109,0.000486374
407,00:00:02.579,134,262.0
408,00:00:02.584,132,179.0
409,00:00:02.593,127,0.0167236
410,00:00:02.598,115,112.0
411,00:00:02.608,107,0.0407715
412,00:00:02.615,95,-0.1233
413,00:00:02.628,145,-0.027
414,00:00:02.631,118,-0.0215
415,00:00:02.633,119,0.0019
416,00:00:02.635,120,-0.0001
417,00:00:02.638,121,0.0004
418,00:00:02.644,130,-0.000999451
419,00:00:02.649,131,0.00619507
420,00:00:02.653,117,-1.0765
421,00:00:02.660,114,356.0
422,00:00:02.665,110,0.00279236
423,00:00:02.673,129,-0.00830078
424,00:00:02.718,108,-0.949219
425,00:00:02.721,95,-0.1262
426,00:00:02.730,126,-0.0712891
427,00:00:02.735,128,-0.984375
428,00:00:02.737,96,0.9823
429,00:00:02.739,97,-0.0023
430,00:00:02.742,98,-0.0007
431,00:00:02.744,99,0.002
432,00:00:02.746,100,350.563
433,00:00:02.748,101,358.981
434,00:00:02.751,102,133.212
435,00:00:02.756,133,3.4375
436,00:00:02.768,117,-1.017
437,00:00:02.776,134,262.0
438,00:00:02.793,132,179.0
439,00:00:02.803,127,0.0115967
440,00:00:02.809,112,-0.00112915
441,00:00:02.814,113,268.0
442,00:00:02.820,109,0.00170135
443,00:00:02.823,145,-0.0034
444,00:00:02.826,118,-0.0419
445,00:00:02.828,119,-0.0069
446,00:00:02.831,120,-0.0053
447,00:00:02.833,121,-0.0011
448,00:00:02.848,130,0.000522614
449,00:00:02.853,131,0.00131226
450,00:00:02.859,111,0.000572205
451,00:00:02.868,95,-0.1278
452,00:00:02.872,96,0.9826
453,00:00:02.874,97,0.0013
454,00:00:02.876,98,-0.0004
455,00:00:02.879,99,0.0008
456,00:00:02.881,100,350.805
457,00:00:02.884,101,358.782
458,00:00:02.886,102,133.492
459,00:00:02.910,107,0.0395508
460,00:00:02.936,129,0.0127563
461,00:00:02.951,114,356.0
462,00:00:02.985,117,-0.8827
463,00:00:02.988,145,-0.0193
464,00:00:02.990,118,-0.0239
465,00:00:02.993,119,0.0019
466,00:00:02.995,120,-0.0004
467,00:00:02.998,121,0.0022
468,00:00:03.800,126,-0.0625
469,00:00:03.130,128,-0.984375
470,00:00:03.170,133,3.40625
471,00:00:03.220,110,0.00157166
472,00:00:03.310,115,113.5
473,00:00:03.360,108,-0.953125
474,00:00:03.470,95,-0.124
475,00:00:03.500,96,0.9865
476,00:00:03.530,97,0.001
477,00:00:03.560,98,-0.0022
478,00:00:03.590,99,0.0014
479,00:00:03.610,100,351.03
480,00:00:03.640,101,358.615
481,00:00:03.660,102,133.751
482,00:00:03.720,112,0.000701904
483,00:00:03.810,134,260.0
484,00:00:03.860,132,179.0
485,00:00:03.910,113,268.0
486,00:00:03.970,109,0.00145721
487,00:00:03.101,117,-0.9582
488,00:00:03.104,145,-0.0232
489,00:00:03.106,118,-0.019
490,00:00:03.108,119,-0.0014
491,00:00:03.111,120,-0.0007
492,00:00:03.113,121,0.0001
493,00:00:03.124,127,0.03125
494,00:00:03.133,130,-0.00343323
495,00:00:03.158,107,0.0405273
496,00:00:03.218,131,9.63211e-05
497,00:00:03.223,129,-0.00159454
498,00:00:03.227,126,-0.0625
499,00:00:03.236,117,-0.9893
500,00:00:03.239,145,-0.0205
501,00:00:03.241,118,-0.0217
502,00:00:03.244,119,-0.0011
503,00:00:03.246,120,-0.0007
504,00:00:03.248,121,-0.0005
505,00:00:03.252,95,-0.1252
506,00:00:03.254,96,0.9867
507,00:00:03.257,97,-0.0005
508,00:00:03.259,98,0.0002
509,00:00:03.262,99,-0.0007
510,00:00:03.264,100,351.174
511,00:00:03.271,101,358.468
512,00:00:03.274,102,133.983
513,00:00:03.279,128,-0.988281
514,00:00:03.283,114,356.0
515,00:00:03.289,133,3.40625
516,00:00:03.294,111,-0.000343323
517,00:00:03.303,134,260.0
518,00:00:03.309,132,179.0
519,00:00:03.365,145,0.7434
520,00:00:03.367,118,0.018
521,00:00:03.370,119,-0.0024
522,00:00:03.372,120,0.0041
523,00:00:03.374,121,0.0007
524,00:00:03.385,108,-0.949219
525,00:00:03.395,130,-0.00130463
526,00:00:03.400,131,0.00161743
527,00:00:03.405,112,0.000396729
528,00:00:03.411,95,-0.1269
529,00:00:03.413,96,0.9892
530,00:00:03.416,97,0.0038
531,00:00:03.418,98,0.0018
532,00:00:03.420,99,-0.002
533,00:00:03.423,100,351.334
534,00:00:03.425,101,358.34
535,00:00:03.427,102,134.192
536,00:00:03.437,113,268.0
537,00:00:03.443,109,0.0019455
538,00:00:03.462,127,0.00144958
539,00:00:03.465,117,-0.9903
540,00:00:03.469,145,0.605
541,00:00:03.471,118,-0.0651
542,00:00:03.474,119,-0.003
543,00:00:03.477,120,0.0002
544,00:00:03.479,121,-0.0051
545,00:00:03.488,110,-0.000862122
546,00:00:03.498,115,114.5
547,00:00:03.509,107,0.0400391
548,00:00:03.518,126,-0.0703125
549,00:00:03.523,128,-0.984375
550,00:00:03.532,133,3.4375
551,00:00:03.541,114,356.0
552,00:00:03.565,134,260.0
553,00:00:03.572,95,-0.1223
554,00:00:03.574,96,0.9887
555,00:00:03.577,97,-0.0026
556,00:00:03.579,98,-0.0004
557,00:00:03.582,99,-0.0001
558,00:00:03.584,100,351.424
559,00:00:03.586,101,358.283
560,00:00:03.589,102,134.261
561,00:00:03.594,132,179.0
562,00:00:03.598,111,0.00118256
563,00:00:03.604,108,-0.949219
564,00:00:03.618,112,-0.0017395
565,00:00:03.629,117,-0.9878
566,00:00:03.631,145,-0.3585
567,00:00:03.634,118,0.0005
568,00:00:03.636,119,-0.0017
569,00:00:03.638,120,0.0228
570,00:00:03.641,121,0.0016
571,00:00:03.651,129,0.00297546
572,00:00:03.680,113,268.0
573,00:00:03.686,109,-0.0544434
574,00:00:03.691,110,0.00460815
575,00:00:03.697,95,-0.0808
576,00:00:03.702,130,0.000522614
577,00:00:03.707,131,-0.00509644
578,00:00:03.710,96,0.9589
579,00:00:03.713,97,-0.0042
580,00:00:03.716,98,-0.0013
581,00:00:03.718,99,0.0011
582,00:00:03.720,100,351.564
583,00:00:03.723,101,358.177
584,00:00:03.725,102,134.405
585,00:00:03.748,107,0.667969
586,00:00:03.753,114,354.0
587,00:00:03.761,145,-0.3006
588,00:00:03.764,118,-0.0354
589,00:00:03.767,119,0.0007
590,00:00:03.769,120,-0.0032
591,00:00:03.771,121,0.0019
592,00:00:03.797,127,0.0510254
593,00:00:03.802,126,-0.0458984
594,00:00:03.809,117,-0.9854
595,00:00:03.840,115,112.0
596,00:00:03.845,128,-0.992188
597,00:00:03.850,133,3.39062
598,00:00:03.860,134,260.0
599,00:00:03.865,132,179.0
600,00:00:03.867,95,-0.1389
601,00:00:03.870,96,0.9865
602,00:00:03.873,97,0.0001
603,00:00:03.875,98,-0.001
604,00:00:03.878,99,-0.0016
605,00:00:03.881,100,351.665
606,00:00:03.884,101,358.106
607,00:00:03.886,102,134.477
608,00:00:03.892,108,-1.0
609,00:00:03.902,112,-0.00234985
610,00:00:03.910,117,-0.9683
611,00:00:03.939,113,268.0
612,00:00:03.950,145,-0.377
613,00:00:03.990,109,0.0466309
614,00:00:03.992,118,-0.0603
615,00:00:03.996,119,0.0071
616,00:00:03.998,120,-0.0127
617,00:00:04.100,121,-0.0042
618,00:00:04.150,117,-0.9891
619,00:00:04.230,130,-0.00463867
620,00:00:04.280,131,0.0534668
621,00:00:04.350,110,0.000965118
622,00:00:04.400,111,0.00148773
623,00:00:04.710,127,-0.0625
624,00:00:04.760,129,0.0181885
625,00:00:04.800,126,-0.0612793
626,00:00:04.860,107,-0.0147705
627,00:00:04.113,128,-0.996094
628,00:00:04.124,133,3.39062
629,00:00:04.134,134,260.0
630,00:00:04.139,132,179.0
631,00:00:04.143,114,352.0
632,00:00:04.152,145,-0.3283
633,00:00:04.154,118,-0.0287
634,00:00:04.157,119,-0.0008
635,00:00:04.159,120,0.0026
636,00:00:04.162,121,-0.0005
637,00:00:04.187,108,-0.992188
638,00:00:04.197,117,-0.9491
639,00:00:04.216,130,-8.53539e-05
640,00:00:04.249,112,-0.00357056
641,00:00:04.253,113,270.0
642,00:00:04.282,131,0.00100708
643,00:00:04.305,109,-0.00817871
644,00:00:04.313,110,0.00126648
645,00:00:04.322,115,107.0
646,00:00:04.337,145,-0.0244
647,00:00:04.339,118,-0.027
648,00:00:04.342,119,-0.0005
649,00:00:04.344,120,-0.0007
650,00:00:04.347,121,0.0016
651,00:00:04.355,107,-0.550781
652,00:00:04.361,95,-0.1259
653,00:00:04.364,96,0.9897
654,00:00:04.367,97,-0.0005
655,00:00:04.369,98,-0.0004
656,00:00:04.372,99,-0.0016
657,00:00:04.374,100,351.797
658,00:00:04.376,101,358.055
659,00:00:04.379,102,134.541
660,00:00:04.385,114,356.0
661,00:00:04.392,126,-0.0717773
662,00:00:04.407,111,-0.000953674
663,00:00:04.427,128,-0.980469
664,00:00:04.429,117,-0.9703
665,00:00:04.437,145,-0.0019
666,00:00:04.440,118,0.0105
667,00:00:04.443,119,-0.0042
668,00:00:04.446,120,0.002
669,00:00:04.448,121,0.0016
670,00:00:04.456,108,-0.96875
671,00:00:04.466,112,-0.000514984
672,00:00:04.476,133,3.42188
673,00:00:04.486,134,262.0
674,00:00:04.490,132,179.0
675,00:00:04.504,95,-0.131
676,00:00:04.507,96,0.9967
677,00:00:04.509,97,0.0026
678,00:00:04.512,98,-0.0016
679,00:00:04.514,99,0.0005
680,00:00:04.517,100,351.771
681,00:00:04.520,101,357.95
682,00:00:04.522,102,134.191
683,00:00:04.534,127,-0.00408936
684,00:00:04.553,113,270.0
685,00:00:04.559,109,0.00411987
686,00:00:04.579,117,-1.0641
687,00:00:04.590,107,0.0275879
688,00:00:04.619,129,-0.0125732
689,00:00:04.622,145,-0.0256
690,00:00:04.625,118,-0.0313
691,00:00:04.627,119,-0.0069
692,00:00:04.629,120,-0.0047
693,00:00:04.633,121,-0.0002
694,00:00:04.646,130,-0.00130463
695,00:00:04.653,114,356.0
696,00:00:04.662,111,-0.00156403
697,00:00:04.667,110,0.00248718
698,00:00:04.672,115,96.5
699,00:00:04.677,108,-0.953125
700,00:00:04.691,112,0.000701904
701,00:00:04.700,113,270.0
702,00:00:04.703,95,0.6582
703,00:00:04.705,96,1.1293
704,00:00:04.708,97,-0.0133
705,00:00:04.710,98,0.0063
706,00:00:04.713,99,0.002
707,00:00:04.715,100,352.776
708,00:00:04.717,101,357.723
709,00:00:04.720,102,134.063
710,00:00:04.729,117,-1.012
711,00:00:04.732,145,-0.0253
712,00:00:04.734,118,-0.0251
713,00:00:04.736,119,-0.0048
714,00:00:04.738,120,-0.0072
715,00:00:04.741,121,0.001
716,00:00:04.746,131,-0.00112152
717,00:00:04.775,107,0.0412598
718,00:00:04.819,114,356.0
719,00:00:04.861,126,-0.0678711
720,00:00:04.867,109,-0.000720978
721,00:00:04.871,128,-0.984375
722,00:00:04.876,133,3.51562
723,00:00:04.880,117,-0.9898
724,00:00:04.883,145,-0.0318
725,00:00:04.886,118,-0.0157
726,00:00:04.888,119,-0.0014
727,00:00:04.891,120,-0.0044
728,00:00:04.894,121,0.0016
729,00:00:04.915,134,262.0
730,00:00:04.938,95,-0.6687
731,00:00:04.941,96,0.2425
732,00:00:04.944,97,-0.0698
733,00:00:04.947,98,-0.0358
734,00:00:04.949,99,0.0362
735,00:00:04.952,100,351.588
736,00:00:04.955,101,357.952
737,00:00:04.958,102,134.966
738,00:00:04.965,132,179.0
739,00:00:04.970,127,0.0145264
740,00:00:04.975,129,0.00205994
741,00:00:04.980,108,-0.953125
742,00:00:05.800,117,-1.0621
743,00:00:05.110,145,-0.0263
744,00:00:05.140,118,-0.0352
745,00:00:05.160,119,0.0013
746,00:00:05.180,120,-0.0047
747,00:00:05.210,121,-0.0021
748,00:00:05.300,112,-0.00082016
749,00:00:05.350,113,270.0
750,00:00:05.500,95,-0.2362
751,00:00:05.520,96,0.7723
752,00:00:05.550,97,0.0004
753,00:00:05.580,98,0.0036
754,00:00:05.600,99,-0.0016
755,00:00:05.630,100,349.637
756,00:00:05.650,101,357.923
757,00:00:05.680,102,134.821
758,00:00:05.990,130,0.000522614
759,00:00:05.104,131,-0.00872803
760,00:00:05.116,117,-1.0732
