,zeit,sensorid,messwert
0,00:00:00.100,134,264.0
1,00:00:00.600,131,-0.0102539
2,00:00:00.100,112,0.00038147
3,00:00:00.150,114,356.0
4,00:00:00.190,111,0.000572205
5,00:00:00.240,109,0.0598145
6,00:00:00.290,110,0.00038147
7,00:00:00.320,117,-1.0429
8,00:00:00.350,145,-0.0128
9,00:00:00.370,118,-0.0104
10,00:00:00.400,119,-0.0018
11,00:00:00.420,120,0.0078
12,00:00:00.440,121,-0.003
13,00:00:00.500,95,0.4698
14,00:00:00.520,96,1.0888
15,00:00:00.550,97,0.0022
16,00:00:00.570,98,-0.0147
17,00:00:00.600,99,0.009
18,00:00:00.620,100,354.651
19,00:00:00.640,101,2.6291
20,00:00:00.660,102,133.502
21,00:00:00.720,115,104.0
22,00:00:00.770,113,268.0
23,00:00:00.970,108,-0.949219
24,00:00:00.107,130,-0.000375748
25,00:00:00.148,127,-0.041748
26,00:00:00.153,128,-0.996094
27,00:00:00.157,145,-0.0335
28,00:00:00.160,118,-0.0272
29,00:00:00.162,119,-0.0098
30,00:00:00.164,120,-0.0102
31,00:00:00.167,121,-0.0012
32,00:00:00.189,107,0.0395508
33,00:00:00.195,133,3.57812
34,00:00:00.209,117,-1.0162
35,00:00:00.220,95,-0.2656
36,00:00:00.224,96,1.0949
37,00:00:00.226,97,-0.167
38,00:00:00.228,98,-0.0822
39,00:00:00.230,99,0.2693
40,00:00:00.233,100,357.651
41,00:00:00.236,101,4.8317
42,00:00:00.238,102,134.812
43,00:00:00.244,112,0.00038147
44,00:00:00.258,126,-0.0629883
45,00:00:00.263,134,264.0
46,00:00:00.267,131,0.00131989
47,00:00:00.287,114,356.0
48,00:00:00.292,111,0.00118256
49,00:00:00.297,109,0.0019455
50,00:00:00.301,110,0.000686646
51,00:00:00.337,129,-0.00646973
52,00:00:00.346,132,179.0
53,00:00:00.351,145,-0.0256
54,00:00:00.354,118,-0.0246
55,00:00:00.356,119,0.0006
56,00:00:00.358,120,-0.0035
57,00:00:00.359,121,0.0025
58,00:00:00.380,113,268.0
59,00:00:00.400,130,0.00236511
60,00:00:00.407,95,-0.6974
61,00:00:00.410,96,0.9083
