,zeit,sensorid,messwert
0,00:00:00,109,0.00558472
1,00:00:00.500,110,-0.00141144
2,00:00:00.150,130,-0.000774384
3,00:00:00.190,133,3.48438
4,00:00:00.280,128,-0.988281
5,00:00:00.330,131,-0.00130463
6,00:00:00.370,126,-0.115723
7,00:00:00.410,127,-0.00192261
8,00:00:00.470,115,107.5
9,00:00:00.510,129,0.0062561
10,00:00:00.620,108,-0.925781
11,00:00:00.670,113,268.0
12,00:00:00.730,107,0.761719
13,00:00:00.890,134,260.0
14,00:00:00.101,117,-1.0014
15,00:00:00.104,145,-0.3208
16,00:00:00.106,118,-0.0318
17,00:00:00.108,119,0.0027
18,00:00:00.111,120,0.0087
19,00:00:00.113,121,-0.0015
20,00:00:00.119,132,179.0
21,00:00:00.130,111,0.00280762
22,00:00:00.135,112,-0.00141144
23,00:00:00.138,95,-0.1223
24,00:00:00.140,96,0.9943
25,00:00:00.142,97,0.0013
26,00:00:00.144,98,0.0014
27,00:00:00.146,99,0.0007
28,00:00:00.149,100,352.049
29,00:00:00.152,101,358.482
30,00:00:00.154,102,134.654
31,00:00:00.215,130,-0.00291443
32,00:00:00.220,133,3.40625
33,00:00:00.232,117,-0.9812
34,00:00:00.238,110,-0.00476074
35,00:00:00.265,145,-0.2875
36,00:00:00.268,118,-0.0588
37,00:00:00.270,119,-0.004
38,00:00:00.272,120,0.0038
39,00:00:00.274,121,0.0013
40,00:00:00.289,114,352.0
41,00:00:00.299,109,-0.0168457
42,00:00:00.303,128,-0.964844
43,00:00:00.317,95,-0.0757
44,00:00:00.319,96,0.9906
45,00:00:00.322,97,-0.0057
46,00:00:00.324,98,0.0008
47,00:00:00.327,99,-0.0005
48,00:00:00.330,100,352.17
49,00:00:00.332,101,358.335
50,00:00:00.334,102,134.759
51,00:00:00.387,117,-0.9661
52,00:00:00.389,145,-0.3746
53,00:00:00.392,118,-0.0388
54,00:00:00.394,119,0.0012
55,00:00:00.396,120,-0.0139
56,00:00:00.399,121,0.001
57,00:00:00.405,129,-0.0098877
58,00:00:00.410,134,262.0
59,00:00:00.420,132,179.0
60,00:00:00.426,107,0.0854492
61,00:00:00.457,111,0.000976562
62,00:00:00.467,112,-0.00201416
63,00:00:00.473,95,-0.118
64,00:00:00.476,96,0.9872
65,00:00:00.478,97,0.0007
66,00:00:00.481,98,0.0026
67,00:00:00.483,99,-0.0002
68,00:00:00.485,100,352.246
69,00:00:00.488,101,358.244
70,00:00:00.490,102,134.763
71,00:00:00.504,131,-0.000999451
72,00:00:00.511,115,106.5
73,00:00:00.547,117,-0.9982
74,00:00:00.549,145,-0.0451
75,00:00:00.553,118,-0.0537
76,00:00:00.555,119,-0.0034
77,00:00:00.557,120,-0.0072
78,00:00:00.560,121,0.0043
79,00:00:00.567,126,-0.0617676
