,zeit,sensorid,messwert
0,00:00:00.230,95,-0.1455
1,00:00:00.330,134,262.0
2,00:00:00.380,117,-0.9915
3,00:00:00.410,145,-0.0212
4,00:00:00.430,118,-0.0231
5,00:00:00.460,119,-0.0021
6,00:00:00.480,120,0.0002
7,00:00:00.500,121,-0.0003
8,00:00:00.570,113,268.0
9,00:00:00.620,108,-0.949219
10,00:00:00.680,109,0.00121307
11,00:00:00.730,132,179.0
12,00:00:00.770,128,-0.980469
13,00:00:00.860,96,0.9955
14,00:00:00.880,97,0.0016
15,00:00:00.910,98,-0.0017
16,00:00:00.940,99,0.0005
17,00:00:00.970,100,350.777
18,00:00:00.100,101,359.202
19,00:00:00.102,102,132.815
20,00:00:00.113,107,0.0383301
21,00:00:00.123,126,-0.057373
22,00:00:00.144,112,0.000686646
23,00:00:00.149,115,103.5
24,00:00:00.168,129,-0.00268555
25,00:00:00.188,117,-1.1187
26,00:00:00.191,145,-0.0241
27,00:00:00.194,118,-0.0436
28,00:00:00.196,119,0.0147
29,00:00:00.199,120,-0.0038
30,00:00:00.201,121,0.0012
31,00:00:00.205,95,-0.1293
32,00:00:00.207,96,0.9833
33,00:00:00.209,97,-0.0014
34,00:00:00.212,98,-0.0038
35,00:00:00.214,99,-0.0013
36,00:00:00.217,100,350.784
37,00:00:00.219,101,359.095
38,00:00:00.222,102,132.999
39,00:00:00.228,110,8.4877e-05
40,00:00:00.237,127,-0.00408936
41,00:00:00.243,130,-0.000404358
42,00:00:00.248,134,262.0
43,00:00:00.253,132,179.0
44,00:00:00.261,114,356.0
45,00:00:00.265,111,0.000545502
46,00:00:00.271,113,268.0
47,00:00:00.281,128,-0.984375
48,00:00:00.286,133,3.45312
49,00:00:00.290,131,-0.00242615
50,00:00:00.297,108,-0.949219
51,00:00:00.302,109,0.00145721
52,00:00:00.307,95,-0.1269
53,00:00:00.310,96,0.9889
54,00:00:00.312,97,0.0001
55,00:00:00.315,98,0.0002
56,00:00:00.317,99,-0.0013
57,00:00:00.319,100,350.911
58,00:00:00.321,101,358.986
59,00:00:00.324,117,-1.0394
60,00:00:00.326,102,133.195
61,00:00:00.337,129,0.00309753
62,00:00:00.348,107,0.0415039
63,00:00:00.358,112,-0.000835419
64,00:00:00.367,145,-0.0449
65,00:00:00.370,118,-0.0161
66,00:00:00.373,119,0.0028
67,00:00:00.375,120,-0.001
68,00:00:00.378,121,-0.0015
69,00:00:00.404,115,105.5
70,00:00:00.409,110,-0.00113678
71,00:00:00.449,114,356.0
72,00:00:00.454,111,-0.00463867
73,00:00:00.462,95,-0.1315
74,00:00:00.464,96,0.986
75,00:00:00.467,97,-0.0005
76,00:00:00.470,98,-0.0011
77,00:00:00.472,99,0.0024
78,00:00:00.475,100,351.088
79,00:00:00.477,101,358.798
80,00:00:00.480,102,133.55
81,00:00:00.486,126,-0.00567627
82,00:00:00.495,113,268.0
83,00:00:00.515,117,-0.9024
84,00:00:00.517,145,-0.0191
85,00:00:00.520,118,-0.033
86,00:00:00.522,119,0.0018
87,00:00:00.524,120,-0.0004
88,00:00:00.526,121,0.0
89,00:00:00.535,130,-0.00375366
90,00:00:00.553,107,0.0432129
91,00:00:00.564,112,0.00160217
92,00:00:00.586,134,260.0
93,00:00:00.600,108,-0.953125
