,zeit,sensorid,messwert
0,00:00:00.630,130,0.000873566
1,00:00:00.670,145,-0.0263
2,00:00:00.690,118,-0.0169
3,00:00:00.720,119,0.0005
4,00:00:00.740,120,0.003
5,00:00:00.770,121,-0.0001
6,00:00:00.900,108,-0.953125
7,00:00:00.115,117,-0.9925
8,00:00:00.135,126,-0.0612793
9,00:00:00.150,110,0.000617981
10,00:00:00.159,109,0.00170135
11,00:00:00.196,127,0.0593262
12,00:00:00.218,145,-0.0212
13,00:00:00.221,118,-0.0186
14,00:00:00.223,119,0.0015
15,00:00:00.225,120,0.0012
16,00:00:00.227,121,-0.001
17,00:00:00.270,133,3.5625
18,00:00:00.276,131,-0.00646973
19,00:00:00.280,128,-0.980469
20,00:00:00.287,114,356.0
21,00:00:00.309,117,-0.994
22,00:00:00.323,132,179.0
23,00:00:00.327,129,-0.00576782
24,00:00:00.332,134,264.0
25,00:00:00.337,113,268.0
26,00:00:00.347,107,0.041748
27,00:00:00.352,115,101.0
28,00:00:00.356,145,-0.0256
29,00:00:00.359,118,-0.0154
30,00:00:00.361,119,-0.005
31,00:00:00.364,120,0.0012
32,00:00:00.366,121,0.0005
33,00:00:00.423,130,-0.000652313
34,00:00:00.432,112,-0.000999451
35,00:00:00.478,111,0.00242615
36,00:00:00.483,126,-0.0556641
37,00:00:00.544,117,-0.996
38,00:00:00.546,145,-0.0234
39,00:00:00.549,118,-0.0243
40,00:00:00.552,119,0.0008
41,00:00:00.554,120,0.0006
42,00:00:00.556,121,0.0002
43,00:00:00.566,108,-0.953125
44,00:00:00.618,109,0.00170135
45,00:00:00.623,133,3.51562
46,00:00:00.687,117,-1.1258
47,00:00:00.691,145,-0.0147
48,00:00:00.693,118,-0.0378
49,00:00:00.696,119,0.0012
50,00:00:00.698,120,0.0079
51,00:00:00.700,121,0.0036
52,00:00:00.716,131,-0.00524902
53,00:00:00.720,128,-0.988281
54,00:00:00.760,132,179.0
55,00:00:00.766,114,356.0
56,00:00:00.770,113,268.0
57,00:00:00.780,107,0.0412598
58,00:00:00.784,129,0.00579834
59,00:00:00.789,134,262.0
60,00:00:00.797,117,-1.0347
61,00:00:00.813,127,0.0268555
62,00:00:00.819,145,-0.0277
63,00:00:00.821,118,-0.0292
64,00:00:00.824,119,0.0008
65,00:00:00.826,120,-0.0007
66,00:00:00.829,121,0.0024
67,00:00:00.861,130,0.000261307
68,00:00:00.878,110,0.000617981
69,00:00:00.967,117,-0.898
70,00:00:01,115,104.0
71,00:00:01.100,112,-0.00069809
72,00:00:01.150,126,-0.0585938
73,00:00:01.240,111,-0.0012207
74,00:00:01.280,145,-0.0265
75,00:00:01.300,118,-0.0227
76,00:00:01.330,119,-0.0007
77,00:00:01.350,120,0.0012
78,00:00:01.380,121,-0.001
79,00:00:01.580,133,3.51562
80,00:00:01.125,131,0.00144958
81,00:00:01.129,128,-0.984375
82,00:00:01.142,108,-0.953125
83,00:00:01.147,132,179.0
84,00:00:01.159,117,-0.9834
85,00:00:01.202,145,-0.0287
86,00:00:01.205,118,-0.0227
87,00:00:01.207,119,-0.0007
88,00:00:01.209,120,0.0015
89,00:00:01.216,121,-0.001
90,00:00:01.230,109,0.00145721
91,00:00:01.263,117,-0.9854
92,00:00:01.317,114,356.0
93,00:00:01.322,113,268.0
94,00:00:01.334,129,0.000322342
95,00:00:01.339,134,262.0
96,00:00:01.353,145,0.7041
97,00:00:01.356,118,0.0017
98,00:00:01.358,119,0.0018
99,00:00:01.360,120,0.0009
100,00:00:01.363,121,0.0018
101,00:00:01.388,130,-0.000652313
102,00:00:01.395,107,0.0393066
103,00:00:01.448,117,-0.9787
104,00:00:01.461,110,-0.000293732
105,00:00:01.468,115,107.0
106,00:00:01.480,126,-0.0654297
107,00:00:01.491,145,0.6393
108,00:00:01.493,118,0.0107
109,00:00:01.496,119,-0.0031
110,00:00:01.498,120,0.0021
111,00:00:01.500,121,-0.0062
112,00:00:01.517,112,0.000518799
113,00:00:01.521,111,0.00182343
114,00:00:01.550,127,0.00970459
115,00:00:01.555,133,3.57812
116,00:00:01.560,131,0.000537872
117,00:00:01.564,128,-0.984375
118,00:00:01.580,108,-0.953125
119,00:00:01.630,117,-0.9683
120,00:00:01.650,109,0.00753784
121,00:00:01.666,132,179.0
122,00:00:01.671,132,179.0
123,00:00:01.675,129,0.0185547
124,00:00:01.680,134,262.0
125,00:00:01.689,130,-0.000957489
