,zeit,sensorid,messwert
0,00:00:00,98,0.0033
1,00:00:00.300,99,-0.0053
2,00:00:00.600,100,346.308
3,00:00:00.800,101,354.642
4,00:00:00.110,102,134.588
5,00:00:00.160,117,-0.9681
6,00:00:00.190,145,-0.7027
7,00:00:00.210,118,0.0232
8,00:00:00.240,119,0.0022
9,00:00:00.260,120,-0.0017
10,00:00:00.290,121,0.0028
11,00:00:00.350,133,3.48438
12,00:00:00.440,112,-0.000839233
13,00:00:00.500,107,-0.0198975
14,00:00:00.610,134,266.0
15,00:00:00.660,127,-0.0380859
16,00:00:00.700,130,0.000846863
17,00:00:00.800,129,-0.00466919
18,00:00:00.840,128,-1.0
19,00:00:00.890,110,0.00192261
20,00:00:00.930,114,1.77344
21,00:00:00.100,108,-1.03906
22,00:00:00.114,95,-0.4144
23,00:00:00.116,96,1.6323
24,00:00:00.119,97,0.0139
25,00:00:00.121,98,0.0018
26,00:00:00.123,99,0.0017
27,00:00:00.126,100,348.574
28,00:00:00.129,101,359.632
29,00:00:00.131,102,134.527
30,00:00:00.171,117,-0.9841
31,00:00:00.174,145,0.22
32,00:00:00.176,118,0.0029
33,00:00:00.179,119,-0.0018
34,00:00:00.181,120,0.0084
35,00:00:00.183,121,-0.0024
36,00:00:00.247,95,-0.1049
37,00:00:00.250,96,0.9633
38,00:00:00.252,97,-0.0072
39,00:00:00.254,98,-0.0175
40,00:00:00.257,99,-0.0008
41,00:00:00.260,100,348.924
42,00:00:00.262,101,359.878
43,00:00:00.281,111,0.00300598
44,00:00:00.292,132,178.0
45,00:00:00.296,126,-0.125977
46,00:00:00.299,102,134.285
47,00:00:00.304,131,0.0062561
48,00:00:00.308,133,3.51562
49,00:00:00.322,115,105.0
50,00:00:00.332,112,-0.000228882
51,00:00:00.345,134,266.0
52,00:00:00.349,127,0.0539551
53,00:00:00.355,130,-0.000675201
54,00:00:00.366,117,-1.0145
55,00:00:00.371,145,0.2331
56,00:00:00.374,118,-0.0321
57,00:00:00.377,119,0.0028
58,00:00:00.379,120,-0.0029
59,00:00:00.380,121,0.0034
60,00:00:00.385,107,0.648438
61,00:00:00.389,113,266.0
62,00:00:00.393,109,-0.00263977
63,00:00:00.397,110,9.01222e-05
64,00:00:00.400,114,356.0
