,zeit,sensorid,messwert
0,00:00:00.500,111,0.000276566
1,00:00:00.150,131,0.000602722
2,00:00:00.260,117,-0.9782
3,00:00:00.410,145,-0.0273
4,00:00:00.870,126,-0.000740051
5,00:00:00.101,130,0.00180054
6,00:00:00.122,95,-0.1018
7,00:00:00.125,96,0.9933
8,00:00:00.127,97,-0.0008
9,00:00:00.130,98,-0.0031
10,00:00:00.133,99,0.0016
11,00:00:00.135,100,353.422
12,00:00:00.138,101,357.578
13,00:00:00.140,102,131.835
14,00:00:00.147,132,179.0
15,00:00:00.151,128,-0.988281
16,00:00:00.155,127,0.0159912
17,00:00:00.159,129,0.0107422
18,00:00:00.164,134,264.0
19,00:00:00.166,117,-0.9054
20,00:00:00.171,114,356.0
21,00:00:00.175,110,-0.00349426
22,00:00:00.180,112,-2.21729e-05
23,00:00:00.187,145,-0.042
24,00:00:00.190,118,-0.0313
25,00:00:00.192,119,-0.003
26,00:00:00.195,120,-0.0091
27,00:00:00.197,121,-0.0003
28,00:00:00.205,133,3.42188
29,00:00:00.209,115,110.5
30,00:00:00.214,109,0.000728607
31,00:00:00.220,107,0.0422363
32,00:00:00.225,108,-0.953125
33,00:00:00.230,113,268.0
34,00:00:00.240,95,-0.1035
35,00:00:00.242,96,0.9921
36,00:00:00.244,97,-0.0008
37,00:00:00.246,98,0.0012
38,00:00:00.253,99,-0.0024
39,00:00:00.256,100,353.451
40,00:00:00.258,101,357.583
41,00:00:00.261,102,131.835
42,00:00:00.289,126,-0.0585938
43,00:00:00.304,130,0.000579834
44,00:00:00.317,111,-0.000331879
45,00:00:00.321,117,-0.9876
46,00:00:00.325,145,-0.0338
47,00:00:00.328,118,-0.0145
48,00:00:00.330,119,-0.0033
49,00:00:00.333,120,-0.0054
50,00:00:00.335,121,-0.0018
51,00:00:00.350,114,356.0
52,00:00:00.396,110,-0.000751495
53,00:00:00.401,112,0.000587463
54,00:00:00.406,115,111.5
55,00:00:00.411,109,0.000728607
56,00:00:00.416,107,0.0402832
57,00:00:00.423,95,-0.5046
58,00:00:00.426,96,0.9182
59,00:00:00.428,97,0.0069
60,00:00:00.430,98,0.0113
61,00:00:00.433,99,-0.01
62,00:00:00.435,100,351.871
63,00:00:00.437,101,356.218
64,00:00:00.440,102,131.287
65,00:00:00.443,117,-0.9935
66,00:00:00.448,131,0.00546265
67,00:00:00.455,108,-0.949219
68,00:00:00.460,113,268.0
69,00:00:00.470,145,-0.0333
70,00:00:00.472,118,-0.0215
71,00:00:00.474,119,-0.0009
72,00:00:00.476,120,-0.0045
73,00:00:00.479,121,0.0006
74,00:00:00.490,127,0.0236816
75,00:00:00.494,129,-0.0151978
76,00:00:00.499,134,264.0
77,00:00:00.504,133,3.5
78,00:00:00.520,132,179.0
79,00:00:00.573,111,-0.00094223
80,00:00:00.578,114,356.0
81,00:00:00.583,128,-0.988281
82,00:00:00.600,95,0.2462
83,00:00:00.603,96,1.1454
84,00:00:00.605,97,0.0224
85,00:00:00.608,98,0.0327
86,00:00:00.610,99,-0.0017
87,00:00:00.612,100,350.082
88,00:00:00.615,101,354.031
89,00:00:00.617,102,130.133
90,00:00:00.622,110,-0.00166321
91,00:00:00.628,112,-2.22921e-05
92,00:00:00.632,115,112.0
93,00:00:00.636,126,-0.0588379
94,00:00:00.642,109,0.0019455
95,00:00:00.652,107,0.041748
96,00:00:00.661,130,-0.000637054
97,00:00:00.671,131,-0.00213623
98,00:00:00.681,117,-1.0133
99,00:00:00.684,145,0.7735
100,00:00:00.686,118,0.0241
101,00:00:00.689,119,0.0043
102,00:00:00.691,120,0.0046
103,00:00:00.693,121,0.0034
104,00:00:00.712,127,-0.0578613
105,00:00:00.716,129,-0.00848389
106,00:00:00.721,134,264.0
107,00:00:00.767,133,3.48438
108,00:00:00.776,132,179.0
109,00:00:00.788,95,-0.0198
110,00:00:00.796,96,0.9063
111,00:00:00.798,97,0.0252
112,00:00:00.801,98,0.091
113,00:00:00.803,99,0.0028
114,00:00:00.805,100,352.986
115,00:00:00.807,101,359.009
116,00:00:00.809,102,131.107
117,00:00:00.834,117,-0.9851
118,00:00:00.837,145,-0.3042
119,00:00:00.839,118,-0.04
120,00:00:00.842,119,0.0013
121,00:00:00.844,120,0.0043
122,00:00:00.846,121,-0.0027
123,00:00:00.866,108,-0.921875
124,00:00:00.871,113,268.0
125,00:00:00.881,126,-0.0493164
126,00:00:00.896,130,-0.000637054
127,00:00:00.900,114,352.0
128,00:00:00.905,110,-0.000448227
129,00:00:00.916,95,-0.2065
130,00:00:00.918,96,1.652
131,00:00:00.920,97,0.0124
132,00:00:00.922,98,0.0131
133,00:00:00.925,99,0.0001
134,00:00:00.927,100,352.893
135,00:00:00.929,101,358.898
136,00:00:00.932,102,130.9
137,00:00:00.938,112,-0.000629425
138,00:00:00.942,131,0.00823975
139,00:00:00.947,128,-0.984375
140,00:00:00.951,127,0.0563965
141,00:00:00.955,129,0.0168457
142,00:00:00.959,134,262.0
143,00:00:00.964,133,3.4375
144,00:00:00.969,115,112.0
145,00:00:00.973,109,0.000486374
146,00:00:00.979,107,0.679688
147,00:00:00.981,117,-0.9856
148,00:00:00.984,145,-0.358
149,00:00:00.986,118,0.0234
150,00:00:00.989,119,-0.0018
151,00:00:00.992,120,0.0016
152,00:00:00.994,121,0.0025
153,00:00:01.190,111,-0.00245667
154,00:00:01.260,95,-0.0627
155,00:00:01.290,96,0.9716
156,00:00:01.320,97,-0.0066
157,00:00:01.340,98,-0.0104
158,00:00:01.360,99,-0.0051
159,00:00:01.380,100,352.946
160,00:00:01.410,101,359.003
161,00:00:01.430,102,130.819
162,00:00:01.570,126,-0.027832
163,00:00:01.710,130,0.00363159
164,00:00:01.850,117,-0.958
165,00:00:01.880,145,-0.4164
166,00:00:01.900,118,-0.0501
167,00:00:01.930,119,0.0019
168,00:00:01.950,120,0.0022
169,00:00:01.980,121,-0.0033
170,00:00:01.104,132,179.0
171,00:00:01.108,127,0.0859375
172,00:00:01.149,129,0.0186768
173,00:00:01.154,134,264.0
174,00:00:01.164,95,-0.1095
175,00:00:01.166,96,0.9626
176,00:00:01.169,97,-0.0044
177,00:00:01.171,98,-0.0034
178,00:00:01.174,99,-0.0039
179,00:00:01.176,100,353.085
180,00:00:01.178,101,358.791
181,00:00:01.180,102,130.554
182,00:00:01.202,133,3.4375
183,00:00:01.210,117,-0.9824
184,00:00:01.223,145,-0.3602
185,00:00:01.225,118,-0.026
186,00:00:01.228,119,0.0016
187,00:00:01.230,120,-0.0024
188,00:00:01.236,108,-0.929688
189,00:00:01.238,121,-0.0009
190,00:00:01.244,114,352.0
191,00:00:01.254,131,0.00454712
192,00:00:01.258,128,-1.04688
193,00:00:01.276,110,0.000770569
194,00:00:01.281,112,0.00150299
195,00:00:01.286,115,111.5
196,00:00:01.291,109,0.0415039
197,00:00:01.296,107,0.060791
198,00:00:01.307,126,-0.0546875
199,00:00:01.326,130,-0.00337219
200,00:00:01.335,132,179.0
201,00:00:01.340,113,268.0
202,00:00:01.362,127,0.0196533
203,00:00:01.366,129,0.00735474
204,00:00:01.371,134,264.0
205,00:00:01.373,95,-0.1001
206,00:00:01.376,96,0.9726
207,00:00:01.378,97,-0.005
208,00:00:01.380,98,-0.0022
209,00:00:01.383,99,-0.0008
210,00:00:01.385,100,353.179
211,00:00:01.387,101,358.607
212,00:00:01.389,102,130.138
213,00:00:01.395,117,-0.9019
214,00:00:01.408,133,3.4375
215,00:00:01.414,131,-0.0164795
216,00:00:01.418,145,-0.0222
217,00:00:01.420,118,-0.0212
218,00:00:01.423,119,0.0019
219,00:00:01.425,120,-0.0045
220,00:00:01.427,121,0.0006
221,00:00:01.433,111,0.000583649
222,00:00:01.462,126,-0.0561523
223,00:00:01.472,114,356.0
224,00:00:01.503,95,-0.1223
225,00:00:01.506,96,1.6688
226,00:00:01.508,97,-0.0221
227,00:00:01.511,98,-0.0177
228,00:00:01.513,99,0.0053
229,00:00:01.519,110,0.00228882
230,00:00:01.524,112,-0.00276184
231,00:00:01.528,115,112.0
232,00:00:01.533,128,-0.929688
233,00:00:01.538,109,-0.0588379
234,00:00:01.550,100,353.232
235,00:00:01.553,101,358.808
236,00:00:01.555,102,129.559
237,00:00:01.569,107,-0.617188
238,00:00:01.579,113,270.0
239,00:00:01.584,108,-0.964844
240,00:00:01.587,117,-1.0333
241,00:00:01.590,145,-0.0309
242,00:00:01.593,118,-0.0347
243,00:00:01.595,119,-0.0076
244,00:00:01.598,120,-0.0018
245,00:00:01.600,121,-0.0003
246,00:00:01.634,127,0.00144958
247,00:00:01.638,129,-0.0100098
248,00:00:01.643,134,264.0
249,00:00:01.674,95,0.4853
250,00:00:01.677,96,0.2659
251,00:00:01.680,97,0.0643
252,00:00:01.683,98,0.0992
253,00:00:01.685,99,0.0453
254,00:00:01.688,100,353.302
255,00:00:01.690,101,358.486
256,00:00:01.692,102,129.221
257,00:00:01.698,133,3.51562
258,00:00:01.718,111,-0.000637054
259,00:00:01.728,114,356.0
260,00:00:01.733,110,-0.000448227
261,00:00:01.737,112,0.00150299
262,00:00:01.743,130,0.00180054
263,00:00:01.753,132,179.0
264,00:00:01.756,117,-1.015
265,00:00:01.759,145,-0.0347
266,00:00:01.761,118,-0.0022
267,00:00:01.763,119,-0.0058
268,00:00:01.766,120,-0.0012
269,00:00:01.769,121,0.0
270,00:00:01.775,115,100.5
271,00:00:01.780,109,0.00364685
272,00:00:01.812,95,0.3309
273,00:00:01.815,96,1.1044
274,00:00:01.817,97,0.0145
275,00:00:01.819,98,-0.0092
276,00:00:01.821,99,0.005
277,00:00:01.823,100,353.653
278,00:00:01.826,101,359.986
279,00:00:01.829,102,129.122
280,00:00:01.847,126,-0.065918
281,00:00:01.917,107,0.0324707
282,00:00:01.927,113,270.0
283,00:00:01.932,108,-0.953125
284,00:00:01.942,128,-0.980469
285,00:00:01.944,117,-0.9903
286,00:00:01.983,145,-0.0299
287,00:00:01.986,118,-0.0381
288,00:00:01.988,119,0.0006
289,00:00:01.991,120,-0.0012
290,00:00:01.993,121,0.0006
291,00:00:02,131,-0.00244141
292,00:00:02.500,127,-0.0255127
293,00:00:02.900,129,0.00279236
294,00:00:02.140,134,266.0
295,00:00:02.200,114,356.0
296,00:00:02.240,110,-0.00408936
297,00:00:02.280,112,0.00119781
298,00:00:02.330,115,95.5
299,00:00:02.360,95,-0.6356
300,00:00:02.380,96,0.8856
301,00:00:02.400,97,0.0115
302,00:00:02.420,98,0.0293
303,00:00:02.470,133,3.5
304,00:00:02.500,99,0.0056
305,00:00:02.530,100,354.862
306,00:00:02.550,101,2.0308
307,00:00:02.570,102,130.225
308,00:00:02.630,109,0.00364685
309,00:00:02.960,130,-0.00124359
310,00:00:02.990,117,-0.9943
311,00:00:02.102,145,-0.0369
312,00:00:02.104,118,-0.0248
