,zeit,sensorid,messwert
0,00:00:00.100,95,-0.7929
1,00:00:00.130,96,0.098
2,00:00:00.160,97,0.0504
3,00:00:00.180,98,0.0232
4,00:00:00.200,99,0.0043
5,00:00:00.220,100,350.793
6,00:00:00.240,101,358.009
7,00:00:00.270,102,136.941
8,00:00:00.440,131,0.0103149
9,00:00:00.580,117,-0.9962
10,00:00:00.610,145,-0.02
11,00:00:00.630,118,-0.0239
12,00:00:00.650,119,-0.0015
13,00:00:00.670,120,-0.0019
14,00:00:00.700,121,0.0012
15,00:00:00.870,127,0.00726318
16,00:00:00.920,132,179.0
17,00:00:00.990,109,0.000972748
18,00:00:00.141,133,3.39062
19,00:00:00.150,95,0.0109
20,00:00:00.155,113,270.0
21,00:00:00.159,96,2.0273
22,00:00:00.162,97,-0.0601
23,00:00:00.164,98,0.014
24,00:00:00.166,99,0.007
25,00:00:00.168,100,349.09
26,00:00:00.170,101,358.616
27,00:00:00.172,102,136.26
28,00:00:00.178,110,9.87053e-05
29,00:00:00.207,117,-1.0429
30,00:00:00.210,145,-0.04
31,00:00:00.213,118,0.0178
32,00:00:00.215,119,-0.0073
33,00:00:00.218,120,0.0066
34,00:00:00.220,121,0.0037
35,00:00:00.233,128,-0.988281
36,00:00:00.248,115,90.5
37,00:00:00.276,129,-0.00346375
38,00:00:00.287,95,0.3222
39,00:00:00.289,96,0.7908
40,00:00:00.291,97,-0.0006
41,00:00:00.294,98,0.0018
42,00:00:00.296,99,-0.0018
43,00:00:00.299,100,349.264
44,00:00:00.301,101,358.489
45,00:00:00.303,102,135.777
46,00:00:00.346,134,266.0
47,00:00:00.351,130,0.00138855
48,00:00:00.355,126,-0.0625
49,00:00:00.363,117,-0.9165
50,00:00:00.365,145,-0.015
51,00:00:00.368,118,-0.0227
52,00:00:00.370,119,0.0003
53,00:00:00.372,120,0.0011
54,00:00:00.374,121,-0.0024
55,00:00:00.414,114,358.0
56,00:00:00.419,131,-0.00034523
57,00:00:00.423,127,0.0109253
58,00:00:00.428,132,179.0
59,00:00:00.458,111,-0.00149536
60,00:00:00.464,107,0.0388184
61,00:00:00.470,108,-0.949219
62,00:00:00.484,133,3.28125
63,00:00:00.488,95,-0.7505
64,00:00:00.491,96,0.8259
65,00:00:00.493,97,0.0694
66,00:00:00.495,98,-0.0336
67,00:00:00.497,99,-0.025
68,00:00:00.500,100,345.409
69,00:00:00.503,101,355.927
70,00:00:00.505,102,135.259
71,00:00:00.510,112,0.00106812
72,00:00:00.522,128,-0.988281
73,00:00:00.527,129,-0.00466919
74,00:00:00.538,117,-0.9955
75,00:00:00.543,145,-0.0292
76,00:00:00.545,118,-0.0212
77,00:00:00.548,119,-0.0018
78,00:00:00.550,120,0.0017
79,00:00:00.552,121,-0.0015
80,00:00:00.559,109,0.00267029
81,00:00:00.574,134,266.0
82,00:00:00.642,131,0.00482178
83,00:00:00.646,127,0.0495605
84,00:00:00.649,117,-0.9908
85,00:00:00.657,132,179.0
86,00:00:00.666,95,-0.6378
87,00:00:00.668,96,0.6624
88,00:00:00.670,97,0.0923
89,00:00:00.672,98,0.0271
90,00:00:00.675,99,-0.0052
91,00:00:00.677,100,343.402
92,00:00:00.679,101,354.536
93,00:00:00.681,102,134.916
94,00:00:00.696,113,270.0
95,00:00:00.702,110,-0.000205994
96,00:00:00.719,145,-0.0222
97,00:00:00.721,118,-0.0202
98,00:00:00.724,119,-0.0006
99,00:00:00.726,120,-0.0013
100,00:00:00.728,121,-0.0003
101,00:00:00.751,130,0.00260925
102,00:00:00.754,117,-0.9883
103,00:00:00.761,115,93.5
104,00:00:00.779,126,-0.0397949
105,00:00:00.801,128,-1.03125
106,00:00:00.845,114,0.652344
107,00:00:00.857,95,0.4365
108,00:00:00.859,96,1.2797
109,00:00:00.862,97,-0.0027
110,00:00:00.864,98,0.0039
111,00:00:00.866,99,-0.0418
112,00:00:00.873,100,344.349
113,00:00:00.876,101,355.117
114,00:00:00.878,102,134.78
115,00:00:00.883,129,-0.0125732
116,00:00:00.892,134,266.0
117,00:00:00.897,111,-0.00271606
118,00:00:00.902,107,-0.640625
119,00:00:00.908,108,-0.96875
120,00:00:00.912,145,-0.7695
121,00:00:00.914,118,0.02
122,00:00:00.917,119,-0.0028
123,00:00:00.920,120,0.0036
124,00:00:00.922,121,0.0003
125,00:00:00.942,133,3.375
126,00:00:00.952,131,-0.00125885
127,00:00:00.956,127,-0.032959
128,00:00:00.960,117,-0.978
