,zeit,sensorid,messwert
0,00:00:00.110,128,-0.960938
1,00:00:00.190,95,-0.1233
2,00:00:00.220,96,0.9906
3,00:00:00.240,97,-0.0054
4,00:00:00.260,98,-0.0003
5,00:00:00.280,99,0.001
6,00:00:00.310,100,352.304
7,00:00:00.330,101,357.789
8,00:00:00.360,102,134.9
9,00:00:00.410,112,0.000154495
10,00:00:00.460,111,0.0039978
11,00:00:00.510,110,-0.00292969
12,00:00:00.550,115,105.0
13,00:00:00.640,145,-0.3486
14,00:00:00.750,133,3.59375
15,00:00:00.820,134,262.0
16,00:00:00.114,113,270.0
17,00:00:00.118,129,0.0201416
18,00:00:00.124,108,-0.996094
19,00:00:00.134,109,-0.0539551
20,00:00:00.143,126,-0.0756836
21,00:00:00.152,131,-0.00567627
22,00:00:00.155,117,-0.955
23,00:00:00.159,118,-0.0176
24,00:00:00.161,119,0.0013
25,00:00:00.164,120,-0.0029
26,00:00:00.166,121,0.0005
27,00:00:00.189,107,-0.554688
28,00:00:00.193,130,-0.000778198
29,00:00:00.198,114,356.0
30,00:00:00.202,95,-0.1172
31,00:00:00.205,96,0.9992
32,00:00:00.208,97,-0.002
33,00:00:00.210,98,0.0015
34,00:00:00.212,99,0.0001
35,00:00:00.214,100,352.415
36,00:00:00.217,101,357.756
37,00:00:00.219,102,135.091
38,00:00:00.222,145,-0.0234
39,00:00:00.236,132,179.0
40,00:00:00.240,128,-0.984375
41,00:00:00.262,110,0.0022583
42,00:00:00.267,115,105.5
43,00:00:00.276,133,3.60938
44,00:00:00.281,113,270.0
45,00:00:00.286,112,-0.00288391
46,00:00:00.290,111,0.00248718
47,00:00:00.301,117,-0.9051
48,00:00:00.309,134,262.0
49,00:00:00.315,127,0.0133057
50,00:00:00.319,129,0.00340271
51,00:00:00.325,145,-0.0499
52,00:00:00.328,118,-0.0207
53,00:00:00.331,119,-0.0002
54,00:00:00.333,120,-0.0038
55,00:00:00.336,121,0.0014
56,00:00:00.374,126,-0.0137939
57,00:00:00.379,107,-0.566406
58,00:00:00.383,95,-0.1266
59,00:00:00.385,96,0.9921
