,zeit,sensorid,messwert
0,00:00:00.150,126,-0.0615234
1,00:00:00.190,129,0.00231934
2,00:00:00.270,117,-1.0066
3,00:00:00.630,132,179.0
4,00:00:00.770,112,-0.0017395
5,00:00:00.820,111,0.000151634
6,00:00:00.870,145,0.2651
7,00:00:00.890,118,-0.0212
8,00:00:00.910,119,0.0018
9,00:00:00.930,120,0.0017
10,00:00:00.960,121,0.0008
11,00:00:00.109,131,0.0039978
12,00:00:00.114,113,270.0
13,00:00:00.118,114,358.0
14,00:00:00.130,108,-0.960938
15,00:00:00.171,115,83.5
16,00:00:00.177,107,-0.503906
17,00:00:00.183,109,0.0203857
18,00:00:00.194,128,-0.980469
19,00:00:00.197,95,0.5589
20,00:00:00.200,96,1.2146
21,00:00:00.203,97,-0.0071
22,00:00:00.205,98,-0.0043
23,00:00:00.208,99,0.0003
24,00:00:00.210,100,345.449
25,00:00:00.212,101,356.66
26,00:00:00.214,102,131.548
27,00:00:00.217,117,-1.0165
28,00:00:00.221,145,0.3831
29,00:00:00.224,118,-0.006
30,00:00:00.226,119,0.0002
31,00:00:00.229,120,0.0042
32,00:00:00.231,121,0.0032
33,00:00:00.238,110,0.00205994
34,00:00:00.247,127,0.034668
35,00:00:00.252,133,3.53125
36,00:00:00.305,130,0.000858307
37,00:00:00.310,134,268.0
38,00:00:00.326,112,0.000999451
39,00:00:00.332,95,-0.0794
40,00:00:00.335,96,0.9965
41,00:00:00.337,97,0.006
42,00:00:00.340,98,0.0021
43,00:00:00.342,99,0.003
44,00:00:00.344,100,348.779
45,00:00:00.346,101,358.891
46,00:00:00.348,102,132.413
47,00:00:00.354,129,0.0200195
48,00:00:00.410,117,-0.9952
49,00:00:00.416,145,0.2467
50,00:00:00.422,118,-0.0193
51,00:00:00.424,119,-0.0007
52,00:00:00.427,120,0.0063
53,00:00:00.429,121,-0.0044
54,00:00:00.433,95,-0.1196
55,00:00:00.435,96,0.9989
56,00:00:00.438,97,-0.0044
57,00:00:00.440,98,0.0003
58,00:00:00.442,99,-0.0028
59,00:00:00.444,100,349.161
60,00:00:00.446,101,358.815
61,00:00:00.449,102,132.301
62,00:00:00.454,132,179.0
63,00:00:00.464,111,0.00106812
64,00:00:00.469,113,274.0
65,00:00:00.474,114,358.0
66,00:00:00.491,108,-0.980469
67,00:00:00.495,131,0.00674438
68,00:00:00.503,126,-0.0566406
69,00:00:00.532,115,74.5
70,00:00:00.538,107,0.0554199
71,00:00:00.548,128,-0.984375
72,00:00:00.553,127,-0.0471191
73,00:00:00.558,133,3.53125
74,00:00:00.563,117,-0.991
75,00:00:00.565,145,-0.0212
76,00:00:00.568,118,-0.0159
77,00:00:00.570,119,0.0005
78,00:00:00.577,120,-0.0047
79,00:00:00.579,121,0.0005
80,00:00:00.595,130,0.00268555
81,00:00:00.600,134,268.0
82,00:00:00.605,129,0.0102539
83,00:00:00.610,132,179.0
84,00:00:00.621,109,0.0177002
85,00:00:00.626,95,-0.1838
86,00:00:00.628,96,0.9792
87,00:00:00.631,97,-0.0026
88,00:00:00.633,98,0.0
89,00:00:00.636,99,-0.0004
90,00:00:00.638,100,349.688
91,00:00:00.641,101,358.576
92,00:00:00.643,102,132.098
93,00:00:00.648,131,0.00125885
